qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	staxids	organism_name	superkingdom	kingdom	phylum	class	order	family	genus	species
contig_294_7	YP_009507583.1	36.4	129	62	2	1	109	1	129	2.87e-14	73.6	97195.0	Heterosigma akashiwo virus 01	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Raphidovirus	Raphidovirus japonicum
contig_295_3	QFG74154.1	34.1	176	93	7	43	218	39	191	4.7e-15	74.7	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_297_7	YP_001427052.1	28.9	357	236	7	2	358	16	354	2.78e-38	146.0	411359.0	Acanthocystis turfacea chlorella virus 1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus heliozoae
contig_297_9	AYV83524.1	40.2	92	55	0	1	92	333	424	3.07e-19	85.9	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_298_3	YP_010775958.1	31.4	169	115	1	24	192	6	173	1.47e-23	97.8	1842663.0	Powai lake megavirus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Megavirus	Megavirus powaiense
contig_298_4	ARF10911.1	27.5	403	254	8	139	534	211	582	5.5599999999999995e-40	162.0	1977638.0	Hokovirus HKV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Hokovirus	Hokovirus HKV1
contig_30_3	QFG74489.1	44.4	363	195	7	2	357	6	368	1.0900000000000001e-103	313.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_30_4	AYV82339.1	27.6	232	150	8	137	359	24	246	1.93e-13	75.5	2487769.0	Homavirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Homavirus sp.
contig_30_6	ADB85364.1	25.6	367	230	12	17	365	26	367	1.62e-14	78.2	38705.0	Phyllostachys edulis	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Phyllostachys	Phyllostachys edulis
contig_300_2	QBK85983.1	32.7	113	72	3	11	122	2	111	1.6e-12	63.2	2506602.0	Marseillevirus LCMAC101	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC101
contig_300_3	QBK86042.1	26.5	155	106	3	109	255	38	192	4.18e-07	53.1	2506602.0	Marseillevirus LCMAC101	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC101
contig_300_8	BBI30505.1	36.4	77	46	1	9	82	135	211	8.64e-06	51.6	3114988.0	Acanthamoeba castellanii medusavirus J1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	N/A	Mamonoviridae	Medusavirus	Medusavirus medusae
contig_302_2	AYV78233.1	53.3	60	25	1	1	57	152	211	1.75e-12	65.5	2487765.0	Edafosvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Edafosvirus sp.
contig_302_3	AYV78233.1	51.2	43	21	0	2	44	304	346	2.14e-07	49.3	2487765.0	Edafosvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Edafosvirus sp.
contig_302_8	QBK88698.1	31.3	227	141	6	497	713	605	826	1.5800000000000001e-21	104.0	2506608.0	Mimivirus LCMiAC01	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Mimivirus LCMiAC01
contig_302_9	WCB86920.1	32.4	253	150	7	1	232	1	253	3.1e-35	130.0	3019552.0	Cooks petrelpox virus	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	N/A	Cooks petrelpox virus
contig_303_9	AYV84586.1	29.4	153	101	5	33	180	3	153	2.69e-06	50.8	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_304_4	AYV77015.1	45.7	151	79	2	86	234	147	296	6.14e-32	127.0	2487763.0	Barrevirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Barrevirus sp.
contig_305_1	QBK88182.1	31.4	854	510	20	86	934	70	852	1.12e-106	363.0	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_305_3	ARF09515.1	29.3	140	83	6	29	159	231	363	2.42e-08	55.8	1977633.0	Indivirus ILV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Indivirus	Indivirus ILV1
contig_310_1	ADX06521.1	32.5	191	107	5	16	197	106	283	9.44e-17	82.8	938083.0	Organic Lake phycodnavirus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	N/A	Organic Lake phycodnavirus
contig_311_3	BCS83035.1	28.5	344	217	8	14	338	77	410	5.53e-30	122.0	2811091.0	Cotonvirus japonicus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Cotonvirus	Cotonvirus japonicum
contig_311_17	QBK88163.1	45.3	499	236	12	48	539	23	491	2.28e-124	377.0	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_311_20	QTF49448.1	31.9	307	191	10	2	300	31	327	3.24e-32	125.0	2813486.0	Mimivirus sp. 'reunion'	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Mimivirus	Mimivirus sp. 'reunion'
contig_311_44	QDY52200.1	32.6	356	228	8	11	363	18	364	1.34e-61	205.0	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_311_45	QBK87520.1	29.8	285	177	5	1	269	18	295	1.47e-28	114.0	2506605.0	Marseillevirus LCMAC201	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC201
contig_311_48	XDO02353.1	29.7	249	166	4	6	252	4	245	2.39e-28	111.0	3240092.0	Florenciella sp. virus SA2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Florenciella sp. virus SA2
contig_311_50	AGE49076.1	25.3	182	128	3	7	184	3	180	8.1e-11	64.7	1278268.0	Acanthocystis turfacea Chlorella virus Br0604L	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Acanthocystis turfacea Chlorella virus Br0604L
contig_311_55	SPN79811.1	29.0	231	149	7	27	250	29	251	1.54e-16	83.6	2126980.0	Brazilian cedratvirus IHUMI	N/A	N/A	N/A	N/A	N/A	N/A	Alphacedratvirus	Alphacedratvirus brasiliense
contig_311_71	AYV82542.1	29.8	245	162	6	3	240	65	306	5.31e-22	95.9	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_311_76	BBI30181.1	28.7	209	130	8	5	206	8	204	1.76e-11	64.7	3114988.0	Acanthamoeba castellanii medusavirus J1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	N/A	Mamonoviridae	Medusavirus	Medusavirus medusae
contig_311_77	YP_008319776.2	29.8	161	95	6	5	159	85	233	3.65e-06	52.4	1349409.0	Pandoravirus dulcis	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus dulcis
contig_311_78	AYV76640.1	34.3	204	123	5	65	257	67	270	2.1800000000000002e-29	115.0	2487775.0	Terrestrivirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Terrestrivirus sp.
contig_311_85	AYV80835.1	31.0	248	161	3	3	245	62	304	1.1e-20	92.4	2487768.0	Harvfovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Harvfovirus sp.
contig_313_3	QBK88329.1	31.0	213	132	8	7	213	73	276	1.71e-13	73.2	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_313_7	QBK90962.1	35.2	236	143	7	129	360	7	236	2.77e-29	116.0	2506591.0	Pithovirus LCPAC201	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pithovirus LCPAC201
contig_313_12	QFG73671.1	33.8	367	228	5	21	381	5	362	1.4800000000000001e-58	198.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_313_16	QDY52220.1	30.8	208	127	6	24	223	356	554	1.15e-16	85.1	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_315_2	AYV86642.1	26.2	332	198	11	403	709	190	499	1.35e-15	85.1	2487774.0	Sylvanvirus sp.	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Sylvanvirus sp.
contig_316_6	YP_009001225.1	30.3	198	122	7	39	225	76	268	2.7e-16	82.8	1450746.0	Pithovirus sibericum	N/A	N/A	N/A	N/A	N/A	N/A	Alphapithovirus	Alphapithovirus sibericum
contig_316_13	QDY51700.1	24.9	402	252	16	5	359	10	408	7.88e-16	82.8	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_317_8	QKF94179.1	30.2	139	79	6	4	133	185	314	1.26e-07	52.8	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_319_3	ATZ80260.1	28.6	161	103	7	53	208	218	371	3.42e-06	52.4	2024608.0	Bodo saltans virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Theiavirus	Theiavirus salishense
contig_319_8	WZO85486.1	27.1	251	160	6	290	524	109	352	1.56e-11	72.4	2809302.0	Chlorovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.
contig_321_4	CAJ1637517.1	34.4	154	94	4	20	173	2	148	2.98e-12	71.6	1680908.0	Salmon gill poxvirus	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Salmonpoxvirus	Salmonpoxvirus gillpox
contig_323_5	QKU34342.1	26.0	381	232	15	11	357	45	409	2.42e-17	87.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_325_7	QDY52388.1	29.2	216	116	6	22	211	19	223	5.14e-16	80.5	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_325_8	QDY52390.1	30.1	498	338	5	1	489	7	503	6.5e-79	260.0	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_326_6	QPI16815.1	22.3	341	231	11	14	344	3	319	2.4e-06	53.1	2763270.0	Virus NIOZ-UU159	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Virus NIOZ-UU159
contig_326_12	AAT99858.1	42.5	80	42	2	1	77	298	376	5.01e-13	70.1	109981.0	Diachasmimorpha longicaudata entomopoxvirus	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Epsilonentomopoxvirus	Epsilonentomopoxvirus dlongicaudata
contig_327_1	QOI90522.1	59.6	47	19	0	2	48	410	456	6.87e-12	61.6	455367.0	Pyramimonas orientalis virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Heliosvirus	Heliosvirus raunefjordenense
contig_328_8	AUI39789.1	29.9	174	119	2	102	275	30	200	1.19e-18	85.5	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_329_4	QPI16363.1	25.9	143	98	2	1	140	200	337	1.1e-09	60.1	2763269.0	Virus NIOZ-UU157	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Virus NIOZ-UU157
contig_329_5	YP_009465769.1	33.3	180	117	2	189	365	72	251	5.16e-21	98.6	2079134.0	Dishui lake phycodnavirus 1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Dishui lake phycodnavirus 1
contig_33_7	WBR14792.1	44.0	75	40	2	27	100	91	164	4.35e-06	48.1	3019033.0	Pandoravirus kuranda	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus kuranda
contig_33_9	ADX06521.1	38.0	71	44	0	260	330	95	165	1.31e-07	56.6	938083.0	Organic Lake phycodnavirus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	N/A	Organic Lake phycodnavirus
contig_33_21	CAE02702.1	26.5	294	204	7	22	305	62	353	1.5400000000000002e-32	133.0	4952.0	Yarrowia lipolytica	Eukaryota	Fungi	Ascomycota	Dipodascomycetes	Dipodascales	N/A	Yarrowia	Yarrowia lipolytica
contig_330_7	AAR26884.1	31.1	90	62	0	217	306	315	404	5.39e-06	52.0	231992.0	Feldmannia irregularis virus a	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Phaeovirus	Phaeovirus irregularis
contig_332_1	AYV77848.1	45.4	130	71	0	9	138	29	158	1.2899999999999999e-38	132.0	2487765.0	Edafosvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Edafosvirus sp.
contig_333_8	AYV80835.1	23.2	250	180	7	4	249	63	304	8.83e-09	58.9	2487768.0	Harvfovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Harvfovirus sp.
contig_334_2	QBK88781.1	31.1	386	240	10	4	369	23	402	3.5e-45	164.0	2506608.0	Mimivirus LCMiAC01	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Mimivirus LCMiAC01
contig_334_3	QBK88266.1	54.2	118	50	3	9	123	1	117	3.11e-34	119.0	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_335_1	AYV86757.1	41.0	222	126	2	35	251	4	225	3.23e-51	176.0	2487774.0	Sylvanvirus sp.	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Sylvanvirus sp.
contig_337_2	QBK85234.1	30.4	270	159	10	22	287	47	291	2.39e-22	97.8	2506607.0	Iridovirus LCIVAC01	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	N/A	Iridovirus LCIVAC01
contig_338_13	AYV78380.1	30.0	190	127	3	27	214	127	312	2.06e-18	86.7	2487765.0	Edafosvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Edafosvirus sp.
contig_34_8	XHR79287.1	40.3	181	101	4	59	236	20	196	8.06e-43	150.0	3057169.0	Micromonas commoda virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	N/A	Micromonas commoda virus
contig_34_9	ARF09969.1	46.7	122	65	0	8	129	185	306	3.18e-28	112.0	1977633.0	Indivirus ILV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Indivirus	Indivirus ILV1
contig_340_7	NP_077597.1	37.3	67	39	2	3	69	471	534	9.67e-06	47.0	37665.0	Ectocarpus siliculosus virus 1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Phaeovirus	Phaeovirus unasiliculosus
contig_340_8	QBK87243.1	24.7	433	266	13	276	672	29	437	6.36e-19	95.1	2506605.0	Marseillevirus LCMAC201	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC201
contig_340_9	QBK86013.1	28.0	93	67	0	4	96	278	370	1.27e-06	49.7	2506602.0	Marseillevirus LCMAC101	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC101
contig_340_12	QOR60244.1	21.5	381	215	16	3	307	142	514	1.51e-08	59.7	2530038.0	Bathycoccus sp. RCC716 virus 1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Bathycoccus sp. RCC716 virus 1
contig_340_13	ARF08972.1	24.9	193	126	5	57	248	32	206	3.44e-08	58.9	1977631.0	Catovirus CTV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus CTV1
contig_343_3	BAD00047.1	28.7	505	320	16	55	538	67	552	4.98e-34	141.0	3052230.0	Hepacivirus hominis	N/A	Orthornavirae	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Hepacivirus	Hepacivirus hominis
contig_344_1	AAR26884.1	27.2	125	87	2	5	126	315	438	7.23e-09	58.9	231992.0	Feldmannia irregularis virus a	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Phaeovirus	Phaeovirus irregularis
contig_344_5	AGE49131.1	44.0	291	157	1	32	316	40	330	3.11e-77	243.0	1278268.0	Acanthocystis turfacea Chlorella virus Br0604L	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Acanthocystis turfacea Chlorella virus Br0604L
contig_344_6	QFG74176.1	60.4	346	136	1	1	346	1	345	6.65e-147	421.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_345_1	BCS82708.1	37.0	92	56	2	289	380	435	524	6.13e-08	58.5	2811091.0	Cotonvirus japonicus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Cotonvirus	Cotonvirus japonicum
contig_345_7	CAD61259.1	34.5	458	275	10	8	442	111	566	6.48e-69	236.0	7955.0	Danio rerio	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Danionidae	Danio	Danio rerio
contig_345_11	QFG73897.1	25.9	201	139	4	11	208	4	197	2.47e-12	68.9	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_345_12	QBK93389.1	35.1	231	115	10	9	229	10	215	5.6200000000000004e-27	108.0	2506597.0	Pithovirus LCPAC404	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pithovirus LCPAC404
contig_346_7	AFW99333.1	30.5	105	69	2	47	151	137	237	6.67e-06	48.5	11665.0	Equine infectious anemia virus	N/A	Pararnavirae	Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Lentivirus	Lentivirus equinfane
contig_346_8	WZO84673.1	29.4	143	84	3	64	200	62	193	9.8e-06	49.3	2809302.0	Chlorovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.
contig_346_9	AFC35023.1	31.1	431	265	9	1	403	10	436	1.28e-51	183.0	1120767.0	Ostreococcus tauri virus RT-2011	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Ostreococcus tauri virus RT-2011
contig_347_4	QKF93763.1	36.9	480	290	6	5	479	21	492	1.72e-113	347.0	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_348_7	QKU35076.1	32.8	412	256	7	26	422	29	434	5.390000000000001e-56	194.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_348_13	ARF08270.1	25.7	475	305	11	264	728	28	464	3.63e-34	143.0	1977631.0	Catovirus CTV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus CTV1
contig_348_21	AII17197.1	24.7	507	273	24	19	463	643	1102	1.9e-17	92.0	1474867.0	Aureococcus anophagefferens virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	Kratosvirus	Kratosvirus quantuckense
contig_35_2	WBF70470.1	22.8	501	266	19	120	581	130	548	2.52e-09	64.3	3017316.0	Megavirus caiporensis	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	N/A	N/A	N/A	Megavirus caiporensis
contig_35_8	YP_009001498.1	27.9	215	138	3	16	228	479	678	8.52e-14	74.3	62099.0	Alphaentomopoxvirus acuprea	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea
contig_35_9	QKF93749.1	25.0	188	117	6	93	273	361	531	1.14e-10	66.2	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_350_2	AYV84625.1	32.7	107	66	1	11	117	36	136	1.8e-11	63.5	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_350_5	WZO85486.1	26.1	583	340	16	215	723	103	668	2.1800000000000002e-29	129.0	2809302.0	Chlorovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.
contig_351_4	WZO87318.1	27.9	269	189	4	11	278	68	332	7.84e-22	99.4	2809302.0	Chlorovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.
contig_353_1	QBK88329.1	30.8	221	136	5	274	490	68	275	1.1499999999999999e-23	104.0	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_353_2	QDY52220.1	24.3	457	325	10	113	556	105	553	1.92e-28	123.0	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_353_10	XDO02353.1	29.3	273	159	7	8	278	5	245	3.83e-26	106.0	3240092.0	Florenciella sp. virus SA2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Florenciella sp. virus SA2
contig_354_2	QBZ81429.1	38.2	110	65	3	18	124	95	204	8.51e-11	60.5	2568002.0	Pandoravirus celtis	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus celtis
contig_358_8	ASQ42948.1	47.6	63	32	1	3	64	16	78	3.88e-15	66.2	575980.0	Rana esculenta virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Ranavirus	Ranavirus alytes1
contig_358_9	AAN04305.1	42.0	131	67	4	23	144	100	230	2.1e-21	91.3	3116536.0	Heliothis zea nudivirus 1	N/A	N/A	N/A	Naldaviricetes	Lefavirales	Nudiviridae	Betanudivirus	Betanudivirus hezeae
contig_359_2	BAD00047.1	27.4	317	179	11	97	410	207	475	4.2e-17	92.8	3052230.0	Hepacivirus hominis	N/A	Orthornavirae	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Hepacivirus	Hepacivirus hominis
contig_36_5	YP_009001267.1	23.2	155	110	3	11	160	20	170	1.32e-06	50.4	1450746.0	Pithovirus sibericum	N/A	N/A	N/A	N/A	N/A	N/A	Alphapithovirus	Alphapithovirus sibericum
contig_360_6	AUI40168.1	42.7	75	40	1	154	225	44	118	9.84e-09	58.9	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_362_17	AXN90923.1	21.7	299	202	9	1	292	158	431	3.25e-08	58.9	1302812.0	Namao virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Namao virus
contig_363_11	YP_009001498.1	26.7	131	91	2	14	143	517	643	1.07e-10	63.5	62099.0	Alphaentomopoxvirus acuprea	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea
contig_363_15	QFG73678.1	27.0	174	105	4	24	195	6	159	3.52e-12	65.5	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_364_9	QPI16652.1	30.8	302	176	10	99	380	145	433	3.78e-26	113.0	2763270.0	Virus NIOZ-UU159	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Virus NIOZ-UU159
contig_364_14	QFG74393.1	29.0	528	331	10	4	513	21	522	5.33e-60	210.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_364_16	QKF93918.1	42.7	473	260	6	14	481	8	474	6.8e-116	353.0	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_364_20	AMZ02679.1	29.2	212	138	5	23	230	8	211	3.51e-19	93.2	1835008.0	Mimivirus Bombay	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Mimivirus	Mimivirus bradfordmassiliense
contig_364_22	QFG73867.1	26.6	192	118	4	3	177	145	330	1.22e-06	51.2	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
