qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	staxids	organism_name	superkingdom	kingdom	phylum	class	order	family	genus	species	contig_id
contig_294_7	YP_009507583.1	36.4	129	62	2	1	109	1	129	2.87e-14	73.6	97195.0	Heterosigma akashiwo virus 01		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Raphidovirus	Raphidovirus japonicum	contig_294
contig_1038_15	YP_009507583.1	36.4	129	62	2	1	109	1	129	2.87e-14	73.6	97195.0	Heterosigma akashiwo virus 01		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Raphidovirus	Raphidovirus japonicum	contig_1038
contig_1086_14	QDY52425.1	24.9	402	224	12	178	525	422	799	4.14e-14	79.7	2596887.0	Mimiviridae sp. ChoanoV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae		Mimiviridae sp. ChoanoV1	contig_1086
contig_965_1	QBK88329.1	30.4	207	115	9	26	222	87	274	4.89e-14	76.6	2506606.0	Marseillevirus LCMAC202		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC202	contig_965
contig_260_3	QKF93917.1	28.4	162	113	3	4	164	11	170	5.51e-14	70.1	3070911.0	Fadolivirus FV1/VV64		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense	contig_260
contig_878_20	ADX06521.1	29.4	211	135	6	14	222	92	290	5.84e-14	74.3	938083.0	Organic Lake phycodnavirus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae		Organic Lake phycodnavirus	contig_878
contig_933_13	QDY52388.1	24.7	295	187	9	5	269	4	293	6.3e-14	74.7	2596887.0	Mimiviridae sp. ChoanoV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae		Mimiviridae sp. ChoanoV1	contig_933
contig_1127_4	ARF09951.1	27.9	219	127	7	38	226	71	288	8.2e-14	75.1	1977633.0	Indivirus ILV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Indivirus	Indivirus ILV1	contig_1127
contig_35_8	YP_009001498.1	27.9	215	138	3	16	228	479	678	8.52e-14	74.3	62099.0	Alphaentomopoxvirus acuprea		Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea	contig_35
contig_37_8	AGE55573.1	28.6	196	129	6	11	198	6	198	1.02e-13	72.8	1278272.0	Acanthocystis turfacea Chlorella virus MN0810.1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Acanthocystis turfacea Chlorella virus MN0810.1	contig_37
contig_1024_7	BCS83197.1	33.7	101	64	2	1	100	202	300	1.02e-13	70.5	2811091.0	Cotonvirus japonicus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Cotonvirus	Cotonvirus japonicum	contig_1024
contig_627_5	AYV78380.1	30.2	202	127	7	136	333	49	240	1.07e-13	75.1	2487765.0	Edafosvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Edafosvirus sp.	contig_627
contig_130_12	AUF82166.1	33.1	151	78	3	89	216	101	251	1.12e-13	71.6	2060617.0	Tetraselmis virus 1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Oceanusvirus	Oceanusvirus kaneohense	contig_130
contig_686_8	QDY52220.1	38.1	105	62	2	19	122	456	558	1.16e-13	69.7	2596887.0	Mimiviridae sp. ChoanoV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae		Mimiviridae sp. ChoanoV1	contig_686
contig_106_16	QBK85983.1	35.5	93	59	1	14	105	4	96	1.24e-13	65.9	2506602.0	Marseillevirus LCMAC101		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC101	contig_106
contig_76_22	AYV84975.1	36.5	96	58	2	8	103	237	329	1.64e-13	69.7	2487771.0	Satyrvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Satyrvirus sp.	contig_76
contig_313_3	QBK88329.1	31.0	213	132	8	7	213	73	276	1.71e-13	73.2	2506606.0	Marseillevirus LCMAC202		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC202	contig_313
contig_28_12	AYV77759.1	31.7	123	79	2	52	170	28	149	1.71e-13	72.0	2487765.0	Edafosvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Edafosvirus sp.	contig_28
contig_1076_10	WZO84907.1	30.1	236	132	11	59	277	170	389	1.78e-13	74.3	2809302.0	Chlorovirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.	contig_1076
contig_489_3	QBK87867.1	31.6	136	89	2	10	141	64	199	1.83e-13	70.9	2506606.0	Marseillevirus LCMAC202		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC202	contig_489
contig_30_4	AYV82339.1	27.6	232	150	8	137	359	24	246	1.93e-13	75.5	2487769.0	Homavirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Homavirus sp.	contig_30
contig_65_6	AYV81995.1	22.3	385	252	10	53	435	1539	1878	2.07e-13	77.0	2487769.0	Homavirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Homavirus sp.	contig_65
contig_480_8	ANZ57016.2	59.0	61	25	0	47	107	37	97	2.17e-13	75.1	575979.0	Pike-perch iridovirus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Ranavirus	Ranavirus alytes1	contig_480
contig_9_31	AYV84023.1	34.1	138	82	3	20	155	273	403	2.9e-13	69.7	2487770.0	Hyperionvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Hyperionvirus sp.	contig_9
contig_609_2	AGE55605.1	24.6	496	306	12	274	706	150	640	2.99e-13	77.8	1278272.0	Acanthocystis turfacea Chlorella virus MN0810.1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Acanthocystis turfacea Chlorella virus MN0810.1	contig_609
contig_208_2	QFG74627.1	28.3	191	123	5	1	188	1	180	3.04e-13	68.6	1737588.0	Megaviridae environmental sample		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Megaviridae environmental sample	contig_208
contig_576_4	QBK87874.1	43.6	78	42	1	1	76	1	78	3.17e-13	67.0	2506606.0	Marseillevirus LCMAC202		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC202	contig_576
contig_517_7	QFG73998.1	38.7	106	49	4	12	117	6	95	3.56e-13	69.7	1737588.0	Megaviridae environmental sample		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Megaviridae environmental sample	contig_517
contig_407_4	QIH04859.1	31.3	195	121	5	2	195	49	231	3.59e-13	72.0	2713452.0	Dasineura jujubifolia toursvirus 2a		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Ascoviridae	Toursvirus	Dasineura jujubifolia toursvirus 2a	contig_407
contig_457_2	ARF08154.1	28.4	342	196	14	159	478	70	384	3.7e-13	75.1	1977631.0	Catovirus CTV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus CTV1	contig_457
contig_588_3	WZH59205.1	50.8	65	32	0	602	666	1	65	4.15e-13	70.1	3130069.0	Ripavent virus		Orthornavirae	Lenarviricota	Leviviricetes				Ripavent virus	contig_588
contig_725_1	AYV82371.1	33.8	133	84	3	261	391	174	304	4.43e-13	75.9	2487769.0	Homavirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Homavirus sp.	contig_725
contig_807_2	AGE57571.1	26.8	190	134	3	7	192	5	193	4.6e-13	73.2	1278276.0	Acanthocystis turfacea Chlorella virus NTS-1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Acanthocystis turfacea Chlorella virus NTS-1	contig_807
contig_503_18	QKF93997.1	28.4	204	133	5	287	489	239	430	4.88e-13	75.1	3070911.0	Fadolivirus FV1/VV64		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense	contig_503
contig_326_12	AAT99858.1	42.5	80	42	2	1	77	298	376	5.01e-13	70.1	109981.0	Diachasmimorpha longicaudata entomopoxvirus		Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Epsilonentomopoxvirus	Epsilonentomopoxvirus dlongicaudata	contig_326
contig_262_9	AYV75783.1	35.0	80	52	0	4	83	196	275	5.02e-13	66.2	2487775.0	Terrestrivirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Terrestrivirus sp.	contig_262
contig_842_4	YP_009174249.1	26.5	223	138	4	149	345	319	541	5.53e-13	75.1	1586715.0	Yellowstone lake phycodnavirus 3		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Yellowstone lake phycodnavirus 3	contig_842
contig_1105_23	YP_009001498.1	24.3	280	168	8	6	285	465	700	6.31e-13	74.3	62099.0	Alphaentomopoxvirus acuprea		Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea	contig_1105
contig_693_5	WZH59164.1	28.8	184	120	4	36	213	3	181	7.49e-13	72.4	3130044.0	Riparelt virus		Orthornavirae	Lenarviricota	Leviviricetes				Riparelt virus	contig_693
contig_555_1	QBK87284.1	24.5	661	398	25	27	604	23	665	8.16e-13	75.9	2506605.0	Marseillevirus LCMAC201		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC201	contig_555
contig_1132_14	AYV84917.1	24.7	223	163	4	18	238	57	276	8.24e-13	71.2	2487771.0	Satyrvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Satyrvirus sp.	contig_1132
contig_933_5	YP_009001498.1	23.6	271	171	7	5	275	465	699	8.7e-13	73.9	62099.0	Alphaentomopoxvirus acuprea		Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea	contig_933
contig_1004_5	QBK87125.1	25.4	244	160	7	9	245	7	235	8.74e-13	70.5	2506605.0	Marseillevirus LCMAC201		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC201	contig_1004
contig_790_14	QBK87088.1	32.7	223	128	8	2	216	350	558	8.82e-13	71.6	2506604.0	Marseillevirus LCMAC103		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC103	contig_790
contig_867_9	QOI90522.1	40.5	116	56	3	1	110	145	253	9.31e-13	73.2	455367.0	Pyramimonas orientalis virus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Heliosvirus	Heliosvirus raunefjordenense	contig_867
contig_244_8	QIG59838.1	30.4	161	107	2	151	306	274	434	1.01e-12	73.6	2704074.0	Dishui Lake phycodnavirus 3		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Dishui Lake phycodnavirus 3	contig_244
contig_103_5	QBK86221.1	31.0	155	92	4	581	720	293	447	1.01e-12	75.9	2506603.0	Marseillevirus LCMAC102		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC102	contig_103
contig_455_5	AUF82224.1	40.6	64	38	0	24	87	147	210	1.02e-12	68.6	2060617.0	Tetraselmis virus 1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Oceanusvirus	Oceanusvirus kaneohense	contig_455
contig_375_18	ARF11365.1	22.2	537	330	25	32	526	5	495	1.14e-12	74.3	1977640.0	Klosneuvirus KNV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Klosneuvirus	Klosneuvirus KNV1	contig_375
contig_790_6	QFG74153.1	26.3	198	140	3	125	318	46	241	1.19e-12	73.2	1737588.0	Megaviridae environmental sample		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Megaviridae environmental sample	contig_790
contig_769_21	AYV78014.1	38.8	98	45	2	8	90	18	115	1.36e-12	65.9	2487765.0	Edafosvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Edafosvirus sp.	contig_769
contig_126_4	AYV84975.1	36.2	94	57	2	9	102	239	329	1.39e-12	67.0	2487771.0	Satyrvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Satyrvirus sp.	contig_126
contig_858_6	AYV79451.1	29.5	146	95	3	86	228	91	231	1.47e-12	68.6	2487766.0	Faunusvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Faunusvirus sp.	contig_858
contig_1009_3	QBK87607.1	50.8	63	31	0	55	117	2	64	1.54e-12	66.2	2506605.0	Marseillevirus LCMAC201		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC201	contig_1009
contig_300_2	QBK85983.1	32.7	113	72	3	11	122	2	111	1.6e-12	63.2	2506602.0	Marseillevirus LCMAC101		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC101	contig_300
contig_9_32	ATZ80261.1	29.7	182	102	4	46	201	85	266	2.16e-12	70.5	2024608.0	Bodo saltans virus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Theiavirus	Theiavirus salishense	contig_9
contig_50_7	QBK87243.1	32.8	116	73	2	452	566	470	581	2.17e-12	73.9	2506605.0	Marseillevirus LCMAC201		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC201	contig_50
contig_880_4	QFG74153.1	21.5	288	210	5	138	415	23	304	2.38e-12	72.4	1737588.0	Megaviridae environmental sample		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Megaviridae environmental sample	contig_880
contig_345_11	QFG73897.1	25.9	201	139	4	11	208	4	197	2.47e-12	68.9	1737588.0	Megaviridae environmental sample		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Megaviridae environmental sample	contig_345
contig_1002_14	AYV79923.1	28.2	117	79	3	46	159	94	208	2.54e-12	65.9	2487767.0	Gaeavirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Gaeavirus sp.	contig_1002
contig_646_3	QFG74087.1	36.7	120	66	6	15	132	5	116	2.87e-12	62.8	1737588.0	Megaviridae environmental sample		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Megaviridae environmental sample	contig_646
contig_321_4	CAJ1637517.1	34.4	154	94	4	20	173	2	148	2.98e-12	71.6	1680908.0	Salmon gill poxvirus		Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Salmonpoxvirus	Salmonpoxvirus gillpox	contig_321
contig_125_8	QBK86710.1	37.6	125	64	3	136	260	111	221	3.15e-12	68.2	2506604.0	Marseillevirus LCMAC103		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC103	contig_125
contig_363_15	QFG73678.1	27.0	174	105	4	24	195	6	159	3.52e-12	65.5	1737588.0	Megaviridae environmental sample		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Megaviridae environmental sample	contig_363
contig_1002_7	QBK89424.1	29.9	144	91	4	4	139	14	155	3.74e-12	65.5	2506609.0	Mimivirus LCMiAC02		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Mimivirus LCMiAC02	contig_1002
contig_24_11	AGE53061.1	26.9	253	145	6	32	279	11	228	3.75e-12	68.2	1278255.0	Paramecium bursaria Chlorella virus Fr5L		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Paramecium bursaria Chlorella virus Fr5L	contig_24
contig_833_6	YP_009174709.1	27.8	158	105	4	4	153	2	158	3.89e-12	65.1	1586713.0	Yellowstone lake phycodnavirus 1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Yellowstone lake phycodnavirus 1	contig_833
contig_570_4	ARF10911.1	32.5	126	77	4	1	121	466	588	3.9e-12	65.5	1977638.0	Hokovirus HKV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Hokovirus	Hokovirus HKV1	contig_570
contig_506_3	UZT29310.1	28.4	194	121	6	8	195	94	275	4.18e-12	69.7	2809609.0	Nucleocytoviricota sp.		Bamfordvirae	Nucleocytoviricota					Nucleocytoviricota sp.	contig_506
contig_548_7	QOI90377.1	43.9	66	32	2	4	64	38	103	4.45e-12	60.5	455367.0	Pyramimonas orientalis virus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Heliosvirus	Heliosvirus raunefjordenense	contig_548
contig_537_2	AYV77015.1	33.5	164	94	7	64	216	138	297	4.58e-12	69.3	2487763.0	Barrevirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Barrevirus sp.	contig_537
contig_1099_19	YP_001425809.1	26.7	191	131	3	1	186	7	193	4.65e-12	68.2	399781.0	Paramecium bursaria Chlorella virus FR483		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus conductrix	contig_1099
contig_417_9	AYV84625.1	41.9	74	43	0	2	75	74	147	4.89e-12	63.9	2487770.0	Hyperionvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Hyperionvirus sp.	contig_417
contig_422_6	QDY51808.1	34.1	91	59	1	4	93	9	99	5.05e-12	60.8	2596887.0	Mimiviridae sp. ChoanoV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae		Mimiviridae sp. ChoanoV1	contig_422
contig_215_6	AGE56295.1	39.0	82	46	2	48	129	1	78	5.15e-12	67.8	1278261.0	Paramecium bursaria Chlorella virus NE-JV-1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Paramecium bursaria Chlorella virus NE-JV-1	contig_215
contig_237_2	AAR26884.1	31.1	122	80	1	2	119	312	433	5.27e-12	68.6	231992.0	Feldmannia irregularis virus a		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Phaeovirus	Phaeovirus irregularis	contig_237
contig_844_5	AYV79457.1	46.9	64	34	0	2	65	95	158	5.33e-12	63.2	2487766.0	Faunusvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Faunusvirus sp.	contig_844
contig_956_3	QBK88329.1	26.8	220	145	7	7	226	72	275	5.35e-12	68.2	2506606.0	Marseillevirus LCMAC202		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC202	contig_956
contig_1103_19	QKF93917.1	23.6	208	131	5	4	211	11	190	5.67e-12	65.9	3070911.0	Fadolivirus FV1/VV64		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense	contig_1103
contig_92_3	QDY52184.1	38.0	92	47	3	1	87	70	156	6.27e-12	63.5	2596887.0	Mimiviridae sp. ChoanoV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae		Mimiviridae sp. ChoanoV1	contig_92
contig_327_1	QOI90522.1	59.6	47	19	0	2	48	410	456	6.87e-12	61.6	455367.0	Pyramimonas orientalis virus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Heliosvirus	Heliosvirus raunefjordenense	contig_327
contig_64_7	QKF94253.1	25.1	235	133	6	2	225	304	506	7e-12	71.2	3070911.0	Fadolivirus FV1/VV64		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense	contig_64
contig_384_5	XKM49621.1	30.9	194	105	9	1	167	1	192	8e-12	69.3	3378370.0	Ostreococcus tauri virus 19-O		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Ostreococcus tauri virus 19-O	contig_384
contig_19_12	AUF82193.1	31.5	165	99	6	614	777	241	392	8.12e-12	73.2	2060617.0	Tetraselmis virus 1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Oceanusvirus	Oceanusvirus kaneohense	contig_19
contig_905_2	QKF94680.1	34.3	143	84	6	113	245	134	276	8.48e-12	68.2	3070911.0	Fadolivirus FV1/VV64		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense	contig_905
contig_838_1	YP_009001498.1	27.1	218	123	8	25	239	480	664	8.77e-12	70.5	62099.0	Alphaentomopoxvirus acuprea		Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea	contig_838
contig_581_21	YP_009001498.1	24.4	234	148	6	14	247	468	672	8.98e-12	70.5	62099.0	Alphaentomopoxvirus acuprea		Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea	contig_581
contig_1099_16	QOI90377.1	47.8	67	27	3	4	63	38	103	9.66e-12	58.9	455367.0	Pyramimonas orientalis virus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Heliosvirus	Heliosvirus raunefjordenense	contig_1099
contig_247_1	ARF08211.1	47.7	65	33	1	13	77	348	411	1.01e-11	62.4	1977631.0	Catovirus CTV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus CTV1	contig_247
contig_933_15	QDY52390.1	23.1	143	108	1	1	143	5	145	1.03e-11	65.9	2596887.0	Mimiviridae sp. ChoanoV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae		Mimiviridae sp. ChoanoV1	contig_933
contig_1108_3	QBK86221.1	34.5	119	66	4	4	113	605	720	1.05e-11	64.3	2506603.0	Marseillevirus LCMAC102		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC102	contig_1108
contig_912_4	ULY68545.1	26.5	196	135	4	198	392	473	660	1.06e-11	71.2	2922419.0	Chlorella virus XW01		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Chlorella virus XW01	contig_912
contig_1041_2	QDY52114.1	25.6	195	128	4	1	195	228	405	1.15e-11	67.8	2596887.0	Mimiviridae sp. ChoanoV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae		Mimiviridae sp. ChoanoV1	contig_1041
contig_125_11	AYV84288.1	52.8	53	25	0	2	54	159	211	1.19e-11	61.2	2487770.0	Hyperionvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Hyperionvirus sp.	contig_125
contig_580_1	AYV75222.1	23.2	328	179	13	25	343	3	266	1.39e-11	70.1	2487775.0	Terrestrivirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Terrestrivirus sp.	contig_580
contig_319_8	WZO85486.1	27.1	251	160	6	290	524	109	352	1.56e-11	72.4	2809302.0	Chlorovirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.	contig_319
contig_483_4	BFT93240.1	41.0	61	36	0	1	61	628	688	1.59e-11	61.6	3349365.0	Medusavirus sp. 'euryale'		Bamfordvirae	Nucleocytoviricota	Megaviricetes		Mamonoviridae	Medusavirus	Medusavirus sp. 'euryale'	contig_483
contig_723_3	QDY52400.1	22.2	311	218	9	167	457	206	512	1.72e-11	70.5	2596887.0	Mimiviridae sp. ChoanoV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae		Mimiviridae sp. ChoanoV1	contig_723
contig_865_3	AYV78595.1	39.6	91	49	3	4	88	10	100	1.74e-11	60.5	2487765.0	Edafosvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Edafosvirus sp.	contig_865
contig_81_2	AYV77759.1	25.0	216	147	7	36	244	37	244	1.79e-11	66.6	2487765.0	Edafosvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Edafosvirus sp.	contig_81
contig_350_2	AYV84625.1	32.7	107	66	1	11	117	36	136	1.8e-11	63.5	2487770.0	Hyperionvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Hyperionvirus sp.	contig_350
contig_589_16	QOI90332.1	22.9	201	148	4	1	200	330	524	2.2e-11	66.6	455367.0	Pyramimonas orientalis virus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Heliosvirus	Heliosvirus raunefjordenense	contig_589
contig_409_4	QBK87088.1	31.9	216	115	11	26	228	359	555	2.34e-11	71.6	2506604.0	Marseillevirus LCMAC103		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC103	contig_409
