qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	staxids	organism_name	superkingdom	kingdom	phylum	class	order	family	genus	species
contig_1206_7	WRJ69575.1	39.8	98	49	3	3	100	201	288	5.48e-12	63.9	3045048.0	Oceanusvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Oceanusvirus	Oceanusvirus sp.
contig_1206_19	YP_009001498.1	29.1	223	143	4	4	224	466	675	4.07e-17	87.0	62099.0	Alphaentomopoxvirus acuprea	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea
contig_1207_21	UUT40483.1	37.4	190	98	6	25	210	10	182	6.550000000000001e-21	89.7	2971331.0	carnivorous sponge associated iridovirus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	N/A	carnivorous sponge associated iridovirus
contig_1207_26	APU89108.1	33.8	154	87	4	134	280	149	294	7.29e-13	71.6	1924551.0	Virus Rctr85	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Virus Rctr85
contig_1207_32	QBK86654.1	30.2	199	103	6	150	336	3	177	1.87e-09	60.5	2506603.0	Marseillevirus LCMAC102	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC102
contig_1207_37	QBK90916.1	30.6	134	85	5	20	149	27	156	5.45e-06	49.3	2506591.0	Pithovirus LCPAC201	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pithovirus LCPAC201
contig_1207_42	AYV84256.1	34.6	182	113	4	44	219	89	270	5.42e-19	87.0	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_1208_4	QDY52462.1	25.0	300	199	8	36	316	27	319	3e-11	68.9	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_1208_15	AYV76247.1	25.4	464	263	14	44	437	105	555	2.1900000000000002e-29	124.0	2487775.0	Terrestrivirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Terrestrivirus sp.
contig_1208_16	AYV76247.1	27.5	284	188	8	157	424	254	535	6.22e-20	96.3	2487775.0	Terrestrivirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Terrestrivirus sp.
contig_1208_20	ACS71538.1	33.2	187	111	6	7	193	33	205	3.32e-15	74.7	137758.0	Cassava brown streak virus	N/A	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Ipomovirus	Ipomovirus brunusmanihotis
contig_1208_24	WWE94630.1	35.7	185	104	4	14	189	5	183	5.93e-22	92.8	2497408.0	Lates calcarifer herpesvirus	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	N/A	N/A	Lates calcarifer herpesvirus
contig_1208_26	YP_009448213.1	38.8	134	72	3	34	163	2	129	8.01e-16	80.1	2023057.0	Orpheovirus IHUMI-LCC2	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Orpheoviridae	Alphaorpheovirus	Alphaorpheovirus massiliense
contig_1208_31	WIF15735.1	47.1	187	98	1	80	266	1	186	3.71e-51	174.0	205075.0	Candidatus Rickettsia tarasevichiae	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Candidatus Rickettsia tarasevichiae
contig_1208_49	QKU35804.1	30.9	256	151	10	9	255	78	316	1.63e-20	100.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_1208_59	XDO02062.1	35.8	330	199	7	3	329	4	323	3.02e-57	200.0	3240092.0	Florenciella sp. virus SA2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Florenciella sp. virus SA2
contig_1208_62	CAA38181.1	42.5	419	202	12	6	389	9	423	9.25e-79	252.0	5547.0	Trichoderma viride	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma viride
contig_1208_66	QKU33577.1	22.5	356	242	12	108	435	94	443	5.36e-08	59.7		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_1208_67	UUU46892.1	43.4	182	93	3	2	179	348	523	1.1599999999999999e-34	131.0	65424.0	Red seabream iridovirus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Megalocytivirus	Megalocytivirus pagrus1
contig_1208_72	WZH61605.1	31.1	103	71	0	227	329	49	151	1.78e-06	52.0	3131568.0	Sonahax virus	N/A	Orthornavirae	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	N/A	Sonahax virus
contig_1208_91	AYV83624.1	29.9	117	77	4	3	116	25	139	3.46e-07	52.4	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_1208_92	AYV75648.1	30.9	223	136	6	248	453	355	576	2.07e-14	79.7	2487775.0	Terrestrivirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Terrestrivirus sp.
contig_1208_98	YP_002154639.1	38.5	104	61	1	8	108	329	432	4.69e-08	59.3	39420.0	Feldmannia species virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Phaeovirus	Phaeovirus feldmanniae
contig_1208_99	AYV75648.1	26.0	223	146	6	332	539	355	573	9.57e-09	62.4	2487775.0	Terrestrivirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Terrestrivirus sp.
contig_1208_105	AYV78862.1	33.1	538	303	21	3	533	28	515	1.44e-66	228.0	2487765.0	Edafosvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Edafosvirus sp.
contig_1208_106	QDY52400.1	25.9	367	240	14	138	481	177	534	1.04e-12	74.3	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_1208_117	AHJ40166.2	45.5	356	181	6	4	350	56	407	2.67e-101	308.0	1461100.0	Samba virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Mimivirus	Mimivirus bradfordmassiliense
contig_1208_121	ADB85364.1	50.8	368	180	1	1	367	8	375	9.22e-131	382.0	38705.0	Phyllostachys edulis	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Phyllostachys	Phyllostachys edulis
contig_1208_136	ARF11675.1	35.1	168	96	3	19	176	27	191	5.9e-22	95.9	1977640.0	Klosneuvirus KNV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Klosneuvirus	Klosneuvirus KNV1
contig_1208_138	QBK86777.1	25.4	177	128	3	54	229	24	197	5.08e-09	58.9	2506604.0	Marseillevirus LCMAC103	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC103
contig_1208_141	BCU02788.1	31.6	196	116	9	44	230	82	268	9.6e-06	49.7	2823154.0	Pandoravirus japonicus	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus japonicus
contig_1208_143	QDY52285.1	24.4	127	92	3	203	327	2	126	1.06e-06	52.0	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_1208_156	YP_009480570.1	24.0	304	190	11	29	301	72	365	6.61e-06	51.2	1416741.0	Sea otter poxvirus	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Mustelpoxvirus	Mustelpoxvirus seaotterpox
contig_1208_161	AYV82542.1	27.6	243	168	4	4	242	68	306	9.85e-19	87.0	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_1208_165	QBK87243.1	26.4	235	143	5	250	460	83	311	4.9e-10	65.9	2506605.0	Marseillevirus LCMAC201	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC201
contig_1208_169	QBK86013.1	26.6	380	242	10	518	875	27	391	1.22e-19	97.8	2506602.0	Marseillevirus LCMAC101	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC101
contig_1208_183	QBK86778.1	29.9	147	96	2	6	152	5	144	1.14e-09	59.7	2506604.0	Marseillevirus LCMAC103	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC103
contig_1208_187	QBK89188.1	51.3	390	180	3	5	386	24	411	2.46e-128	380.0	2506609.0	Mimivirus LCMiAC02	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Mimivirus LCMiAC02
contig_1208_191	YP_004061915.1	34.3	99	60	1	153	251	143	236	6.12e-09	61.6	880161.0	Micromonas sp. RCC1109 virus MpV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Micromonas sp. RCC1109 virus MpV1
contig_1208_192	QFG74328.1	33.2	295	178	7	39	315	15	308	1.1599999999999999e-34	135.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_1208_194	QDY52168.1	32.6	573	367	9	13	570	21	589	1.91e-83	275.0	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_1208_195	WPR17152.1	39.6	111	62	2	85	192	3	111	1.61e-14	77.4	3066973.0	Moss associated narna-like virus 14	N/A	Orthornavirae	Lenarviricota	Amabiliviricetes	Wolframvirales	Narnaviridae	N/A	Moss associated narna-like virus 14
contig_1208_205	QFG73678.1	43.1	160	90	1	17	176	6	164	4.92e-43	144.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_1208_219	WZO77663.1	28.1	231	143	6	109	335	190	401	6.93e-10	64.7	2809302.0	Chlorovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.
contig_1208_220	QKF93917.1	29.6	169	115	3	3	169	11	177	3.44e-19	84.3	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_1208_226	QIH04859.1	27.6	199	120	7	4	194	49	231	5.01e-07	53.9	2713452.0	Dasineura jujubifolia toursvirus 2a	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Ascoviridae	Toursvirus	Dasineura jujubifolia toursvirus 2a
contig_1208_229	QFG74701.1	28.3	318	204	12	20	317	16	329	5.270000000000001e-27	113.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_1209_2	XDO02054.1	28.3	244	163	6	5	240	12	251	7.73e-20	89.4	3240092.0	Florenciella sp. virus SA2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Florenciella sp. virus SA2
contig_1209_3	ARF08211.1	31.7	504	318	7	8	503	10	495	1.2899999999999999e-74	247.0	1977631.0	Catovirus CTV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus CTV1
contig_1211_3	QKU35306.1	31.0	116	76	2	37	151	144	256	7.24e-08	56.2		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_1211_5	AUI39625.1	26.1	234	160	4	13	234	18	250	1.4e-12	70.5	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_1212_1	AYV85884.1	26.0	127	82	3	2	128	3	117	1.41e-07	54.3	2487772.0	Solivirus sp.	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Solivirus sp.
contig_1212_2	QKU33915.1	27.7	347	224	8	40	364	40	381	3.1900000000000003e-32	128.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_1212_4	YP_001427025.1	40.1	332	180	5	2	331	10	324	4.48e-74	236.0	411359.0	Acanthocystis turfacea chlorella virus 1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus heliozoae
contig_1212_5	BBI30180.1	59.8	393	158	0	7	399	9	401	6.5e-171	489.0	3114988.0	Acanthamoeba castellanii medusavirus J1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	N/A	Mamonoviridae	Medusavirus	Medusavirus medusae
contig_1212_10	WAK75645.1	32.1	106	68	2	127	230	105	208	8.32e-09	58.9	1564120.0	Kaisodi virus	N/A	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Uukuvirus	Uukuvirus kaisodiense
contig_1212_11	WAK75645.1	33.3	93	60	1	121	213	114	204	8.55e-06	49.7	1564120.0	Kaisodi virus	N/A	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Uukuvirus	Uukuvirus kaisodiense
contig_1212_13	CAK7596443.1	42.6	68	35	1	2	69	379	442	3.92e-10	57.8	3072188.0	Catovirus sp. 'naegleriensis'	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus sp. 'naegleriensis'
contig_1212_14	QBK88998.1	46.5	359	163	6	3	333	2	359	3.9300000000000003e-107	320.0	2506609.0	Mimivirus LCMiAC02	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Mimivirus LCMiAC02
contig_1212_16	AGE49246.1	23.1	251	185	3	86	336	124	366	2e-12	72.4	1278268.0	Acanthocystis turfacea Chlorella virus Br0604L	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Acanthocystis turfacea Chlorella virus Br0604L
contig_1212_20	AYV85813.1	43.8	322	171	3	19	339	9	321	9.549999999999999e-89	272.0	2487771.0	Satyrvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Satyrvirus sp.
contig_1212_24	QKF94729.1	33.0	115	73	3	11	123	14	126	4.21e-12	68.9	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_1213_5	QBK86221.1	29.5	122	79	3	3	120	605	723	6.1e-10	59.3	2506603.0	Marseillevirus LCMAC102	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC102
contig_1213_6	QBK86221.1	26.5	238	158	6	431	652	212	448	4.06e-18	92.8	2506603.0	Marseillevirus LCMAC102	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC102
contig_1213_17	QKF93918.1	43.3	485	255	7	10	489	5	474	1.69e-118	360.0	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_1213_20	QBK88329.1	29.4	211	121	8	52	258	88	274	1.25e-12	71.2	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_1213_21	AII17176.1	29.4	197	125	6	21	211	332	520	3.03e-13	72.8	1474867.0	Aureococcus anophagefferens virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	Kratosvirus	Kratosvirus quantuckense
contig_1213_27	YP_009430141.1	39.3	331	172	12	3	317	39	356	8.54e-45	168.0	1349410.0	Pandoravirus salinus	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus salinus
contig_1213_31	YP_009174129.1	27.4	339	229	7	37	367	3	332	5.51e-23	102.0	1586712.0	Yellowstone lake mimivirus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Yellowstone lake mimivirus
contig_1213_35	AGE50247.1	28.8	389	246	11	2	385	5	367	7e-33	131.0	1278270.0	Acanthocystis turfacea Chlorella virus Canal-1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Acanthocystis turfacea Chlorella virus Canal-1
contig_1213_37	AYV82845.1	26.9	372	230	12	48	388	176	536	4.3499999999999997e-23	105.0	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_1213_38	AAR26905.1	25.3	225	121	7	2	188	52	267	7.14e-08	57.4	231992.0	Feldmannia irregularis virus a	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Phaeovirus	Phaeovirus irregularis
contig_1213_40	WZO89041.1	36.8	622	358	12	4	618	1	594	2.61e-114	357.0	2809302.0	Chlorovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.
contig_128_6	QKU33701.1	27.6	490	312	13	29	509	1036	1491	1.14e-39	158.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_128_11	AWA44806.1	22.7	286	197	9	3	274	356	631	6.22e-08	57.4	4547.0	Saccharum officinarum	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Saccharum	Saccharum officinarum
contig_128_18	ARF10066.1	32.9	82	55	0	17	98	115	196	5.2e-06	51.6	1977633.0	Indivirus ILV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Indivirus	Indivirus ILV1
contig_131_5	AYV84625.1	41.2	102	52	2	65	166	36	129	1.42e-12	72.0	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_136_1	WRJ69895.1	38.0	208	120	2	16	214	125	332	2.14e-40	144.0	3045048.0	Oceanusvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Oceanusvirus	Oceanusvirus sp.
contig_136_2	WRJ69895.1	45.6	103	54	1	10	110	4	106	2.6500000000000003e-21	90.1	3045048.0	Oceanusvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Oceanusvirus	Oceanusvirus sp.
contig_146_22	QKF94727.1	32.7	98	64	1	5	100	36	133	2.83e-06	53.9	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_146_23	NP_064912.1	24.8	202	133	4	59	241	1086	1287	1.36e-08	62.4	28321.0	Betaentomopoxvirus amoorei	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Betaentomopoxvirus	Betaentomopoxvirus amoorei
contig_146_26	ARF08706.1	35.9	92	58	1	5	96	6	96	2.69e-11	68.6	1977631.0	Catovirus CTV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus CTV1
contig_146_27	AYV82295.1	32.0	100	66	1	11	110	173	270	2.73e-09	62.0	2487769.0	Homavirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Homavirus sp.
contig_146_28	QKF94727.1	31.6	95	63	1	2	94	39	133	1.34e-06	55.1	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_146_36	AYV78014.1	37.9	145	64	2	8	126	18	162	1.87e-16	80.5	2487765.0	Edafosvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Edafosvirus sp.
contig_146_37	QKF94107.1	30.7	127	85	2	4	127	652	778	7.68e-12	65.5	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_146_39	AYV84625.1	41.2	148	85	1	10	157	33	178	2.77e-26	108.0	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_146_48	UKZ11078.1	27.0	341	159	13	1	255	751	1087	1.79e-14	80.9	2909297.0	Emiliania huxleyi virus M1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Coccolithovirus	Emiliania huxleyi virus M1
contig_146_50	AII17125.1	45.1	71	32	1	2	72	296	359	7.93e-11	60.5	1474867.0	Aureococcus anophagefferens virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	Kratosvirus	Kratosvirus quantuckense
contig_146_51	QDH91039.1	77.1	35	8	0	69	103	1	35	4.5e-09	58.2	2587224.0	Mitovirus sp.	N/A	Orthornavirae	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	Mitovirus	Mitovirus sp.
contig_146_53	ADX06461.1	40.8	49	29	0	50	98	1010	1058	1.39e-06	48.9	938082.0	Organic Lake phycodnavirus 2	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	N/A	Organic Lake phycodnavirus 2
contig_151_18	BFT93554.1	32.7	214	126	8	5	212	8	209	5.03e-13	68.9	3349365.0	Medusavirus sp. 'euryale'	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	N/A	Mamonoviridae	Medusavirus	Medusavirus sp. 'euryale'
contig_151_21	WBR14220.1	44.1	186	99	4	2	182	586	771	9.07e-36	135.0	3019033.0	Pandoravirus kuranda	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus kuranda
contig_152_5	QBK88329.1	31.8	286	182	5	405	689	1	274	2.1e-26	113.0	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_152_7	YP_009001225.1	30.0	230	146	6	13	234	63	285	5.12e-25	107.0	1450746.0	Pithovirus sibericum	N/A	N/A	N/A	N/A	N/A	N/A	Alphapithovirus	Alphapithovirus sibericum
contig_152_10	QKF94409.1	27.9	154	110	1	12	164	4	157	5e-16	78.6	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_152_11	WRJ69478.1	34.5	287	185	1	41	324	43	329	3.54e-49	170.0	3045048.0	Oceanusvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Oceanusvirus	Oceanusvirus sp.
contig_152_14	QKF94144.1	30.6	507	305	14	1	471	1	496	4.55e-66	224.0	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_152_21	QKF93652.1	25.9	166	116	2	6	170	5	164	1.47e-06	52.8	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_152_28	QPI16652.1	32.6	359	184	12	67	374	83	434	1.45e-37	145.0	2763270.0	Virus NIOZ-UU159	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Virus NIOZ-UU159
contig_152_30	AYV79923.1	23.4	222	120	6	4	194	6	208	6.36e-13	68.6	2487767.0	Gaeavirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Gaeavirus sp.
contig_152_31	AYV79923.1	28.2	213	131	5	4	199	5	212	4.7199999999999996e-23	95.5	2487767.0	Gaeavirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Gaeavirus sp.
contig_155_4	AYV86642.1	25.4	236	157	6	335	553	266	499	5e-14	79.3	2487774.0	Sylvanvirus sp.	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Sylvanvirus sp.
contig_155_10	AZQ20850.1	34.0	97	63	1	4	99	179	275	3.04e-09	57.4	2494350.0	Pompano iridovirus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Megalocytivirus	Megalocytivirus pagrus1
contig_155_13	QFG73678.1	48.6	70	36	0	23	92	8	77	1.69e-20	84.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_158_2	UMO78400.1	28.1	128	79	5	13	136	3	121	4e-07	53.1	2847767.0	Pandoravirus belohorizontensis	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus belohorizontensis
contig_158_7	YP_009001498.1	27.1	225	143	5	4	223	466	674	3.38e-18	90.5	62099.0	Alphaentomopoxvirus acuprea	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea
contig_158_8	YP_004062122.1	33.6	429	231	9	20	440	2	384	3.58e-71	236.0	880161.0	Micromonas sp. RCC1109 virus MpV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Micromonas sp. RCC1109 virus MpV1
contig_158_21	QDY52220.1	30.8	214	125	6	19	221	352	553	4.92e-16	82.8	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
