seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
k141_162307	1	2	148	1278	0.827	0.827	1	2	148	1278	NA	NA	0	1	2	148	1278	0.827	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_162307||full	0.827	ssDNA
k141_162272	1	10	2	14309	0.833	0.833	1	10	2	14309	NA	NA	0	1	10	2	14309	0.833	0.0	30.0	0.0	30.0	0.0	40.0	2	dsDNAphage	linear	k141_162272||full	0.833	dsDNAphage
k141_16206	1	3	2	1174	0.553	0.553	1	3	2	1174	NA	NA	0	1	3	2	1174	0.553	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	k141_16206||full	0.553	dsDNAphage
k141_16202	1	2	88	1056	0.6	0.6	1	2	88	1056	NA	NA	0	1	2	88	1056	0.6	0.0	0.0	0.0	50.0	50.0	0.0	1	dsDNAphage	linear	k141_16202||full	0.6	dsDNAphage
k141_162016	1	2	2	1214	0.613	0.613	1	2	2	1214	NA	NA	0	1	2	2	1214	0.613	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_162016||full	0.613	ssDNA
k141_162014	1	2	2	1513	0.747	0.747	1	2	2	1513	NA	NA	0	1	2	2	1513	0.747	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_162014||full	0.747	ssDNA
k141_161956	1	2	2	946	0.953	0.953	1	2	2	946	NA	NA	0	1	2	2	946	0.953	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_161956||full	0.953	ssDNA
k141_161831	1	4	1	2580	0.8	0.8	1	4	1	2580	NA	NA	0	1	4	1	2580	0.8	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_161831||full	0.8	ssDNA
k141_161712	1	4	1	1684	0.68	0.68	1	4	1	1684	NA	NA	0	1	4	1	1684	0.68	0.0	25.0	0.0	50.0	0.0	25.0	0	dsDNAphage	linear	k141_161712||full	0.68	dsDNAphage
k141_161438	1	3	2	1511	0.76	0.76	1	3	2	1511	NA	NA	0	1	3	2	1511	0.76	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_161438||full	0.76	dsDNAphage
k141_161343	1	3	3	1446	0.993	0.993	1	3	3	1446	NA	NA	0	1	3	3	1446	0.993	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_161343||full	0.993	ssDNA
k141_161262	1	3	506	1393	1.0	1.0	1	3	506	1393	NA	NA	0	1	3	506	1393	1.0	0.0	0.0	0.0	100.0	0.0	0.0	3	dsDNAphage	linear	k141_161262||full	1.0	dsDNAphage
k141_161095	1	5	2	2099	0.52	0.52	1	5	2	2099	NA	NA	0	1	5	2	2099	0.52	0.0	0.0	0.0	20.0	0.0	80.0	0	dsDNAphage	linear	k141_161095||full	0.52	dsDNAphage
k141_161083	1	5	3	1837	0.54	0.54	1	5	3	1837	NA	NA	0	1	5	3	1837	0.54	0.0	0.0	0.0	20.0	60.0	20.0	0	dsDNAphage	linear	k141_161083||full	0.54	dsDNAphage
k141_161035	1	2	2	1689	0.847	0.847	1	2	2	1689	NA	NA	0	1	2	2	1689	0.847	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_161035||full	0.847	ssDNA
k141_16097	1	2	88	1764	0.88	0.88	1	2	88	1764	NA	NA	0	1	2	88	1764	0.88	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_16097||full	0.88	ssDNA
k141_160955	1	2	124	1643	0.507	0.507	1	2	124	1643	NA	NA	0	1	2	124	1643	0.507	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_160955||full	0.507	dsDNAphage
k141_160951	1	2	1	1163	0.7	0.7	1	2	1	1163	NA	NA	0	1	2	1	1163	0.7	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_160951||full	0.7	ssDNA
k141_160894	1	2	3	2679	0.693	0.693	1	2	3	2679	NA	NA	0	1	2	3	2679	0.693	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_160894||full	0.693	dsDNAphage
k141_160633	1	4	1	1500	0.707	0.707	1	4	1	1500	NA	NA	0	1	4	1	1500	0.707	0.0	0.0	0.0	50.0	25.0	25.0	0	dsDNAphage	linear	k141_160633||full	0.707	dsDNAphage
k141_160623	1	4	2	2016	0.833	0.833	1	4	2	2016	NA	NA	0	1	4	2	2016	0.833	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_160623||full	0.833	dsDNAphage
k141_160475	1	3	2	1456	0.867	0.867	1	3	2	1456	NA	NA	0	1	3	2	1456	0.867	0.0	0.0	0.0	66.7	0.0	33.3	1	dsDNAphage	linear	k141_160475||full	0.867	dsDNAphage
k141_160353	1	5	2	3451	0.693	0.693	1	5	2	3451	NA	NA	0	1	5	2	3451	0.693	0.0	0.0	0.0	40.0	0.0	60.0	0	dsDNAphage	linear	k141_160353||full	0.693	dsDNAphage
k141_160183	1	3	3	1022	0.98	0.98	1	3	3	1022	NA	NA	0	1	3	3	1022	0.98	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_160183||full	0.98	ssDNA
k141_160125	1	4	3	2752	0.613	0.613	1	4	3	2752	NA	NA	0	1	4	3	2752	0.613	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_160125||full	0.613	ssDNA
k141_16008	1	3	1	1212	0.92	0.92	1	3	1	1212	NA	NA	0	1	3	1	1212	0.92	0.0	0.0	0.0	66.7	0.0	33.3	1	dsDNAphage	linear	k141_16008||full	0.92	dsDNAphage
k141_160004	1	3	3	1445	0.987	0.987	1	3	3	1445	NA	NA	0	1	3	3	1445	0.987	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_160004||full	0.987	ssDNA
k141_159888	1	4	3	2032	0.88	0.88	1	4	3	2032	NA	NA	0	1	4	3	2032	0.88	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_159888||full	0.88	dsDNAphage
k141_159833	1	4	3	2438	0.987	0.987	1	4	3	2438	NA	NA	0	1	4	3	2438	0.987	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_159833||full	0.987	ssDNA
k141_159503	1	3	2	2371	0.993	0.993	1	3	2	2371	NA	NA	0	1	3	2	2371	0.993	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_159503||full	0.993	ssDNA
k141_159481	1	3	1	1324	0.927	0.927	1	3	1	1324	NA	NA	0	1	3	1	1324	0.927	0.0	0.0	0.0	100.0	0.0	0.0	2	dsDNAphage	linear	k141_159481||full	0.927	dsDNAphage
k141_159398	1	3	3	1702	0.82	0.82	1	3	3	1702	NA	NA	0	1	3	3	1702	0.82	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_159398||full	0.82	ssDNA
k141_15934	1	5	84	2063	0.96	0.96	1	5	84	2063	NA	NA	0	1	5	84	2063	0.96	0.0	20.0	0.0	60.0	0.0	20.0	1	dsDNAphage	linear	k141_15934||full	0.96	dsDNAphage
k141_15924	1	2	276	1477	0.84	0.84	1	2	276	1477	NA	NA	0	1	2	276	1477	0.84	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_15924||full	0.84	ssDNA
k141_159238	1	3	1	2498	0.84	0.84	1	3	1	2498	NA	NA	0	1	3	1	2498	0.84	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_159238||full	0.84	dsDNAphage
k141_159118	1	2	3	962	1.0	1.0	1	2	3	962	NA	NA	0	1	2	3	962	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_159118||full	1.0	ssDNA
k141_158789	1	4	1	3661	0.68	0.68	1	4	1	3661	NA	NA	0	1	4	1	3661	0.68	0.0	0.0	0.0	75.0	0.0	25.0	0	ssDNA	linear	k141_158789||full	0.68	ssDNA
k141_15866	1	2	1	1013	0.613	0.613	1	2	1	1013	NA	NA	0	1	2	1	1013	0.613	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_15866||full	0.613	dsDNAphage
k141_158655	1	2	3	1070	0.987	0.987	1	2	3	1070	NA	NA	0	1	2	3	1070	0.987	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_158655||full	0.987	dsDNAphage
k141_158638	1	3	163	1438	0.913	0.913	1	3	163	1438	NA	NA	0	1	3	163	1438	0.913	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_158638||full	0.913	ssDNA
k141_15852	1	3	34	1056	0.947	0.947	1	3	34	1056	NA	NA	0	1	3	34	1056	0.947	0.0	0.0	0.0	33.3	0.0	66.7	1	dsDNAphage	linear	k141_15852||full	0.947	dsDNAphage
k141_15841	1	2	1	1413	0.84	0.84	1	2	1	1413	NA	NA	0	1	2	1	1413	0.84	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	k141_15841||full	0.84	dsDNAphage
k141_158391	1	3	3	1473	0.7	0.7	1	3	3	1473	NA	NA	0	1	3	3	1473	0.7	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_158391||full	0.7	dsDNAphage
k141_158237	1	2	8	1984	0.587	0.587	1	2	8	1984	NA	NA	0	1	2	8	1984	0.587	0.0	0.0	0.0	50.0	50.0	0.0	1	dsDNAphage	linear	k141_158237||full	0.587	dsDNAphage
k141_158231	1	4	3	1686	0.96	0.96	1	4	3	1686	NA	NA	0	1	4	3	1686	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_158231||full	0.96	dsDNAphage
k141_158181	1	3	2	1961	0.58	0.58	1	3	2	1961	NA	NA	0	1	3	2	1961	0.58	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	k141_158181||full	0.58	dsDNAphage
k141_158068	1	3	3	1153	1.0	1.0	1	3	3	1153	NA	NA	0	1	3	3	1153	1.0	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_158068||full	1.0	ssDNA
k141_157975	1	3	2	1109	0.847	0.847	1	3	2	1109	NA	NA	0	1	3	2	1109	0.847	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_157975||full	0.847	ssDNA
k141_157664	1	3	1	1940	0.613	0.613	1	3	1	1940	NA	NA	0	1	3	1	1940	0.613	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_157664||full	0.613	dsDNAphage
k141_157645	1	3	3	1129	0.927	0.927	1	3	3	1129	NA	NA	0	1	3	3	1129	0.927	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_157645||full	0.927	dsDNAphage
k141_157633	1	10	3	2457	0.98	0.98	1	10	3	2457	NA	NA	0	1	10	3	2457	0.98	0.0	0.0	0.0	40.0	0.0	60.0	0	dsDNAphage	linear	k141_157633||full	0.98	dsDNAphage
k141_157540	1	3	2	1695	0.567	0.567	1	3	2	1695	NA	NA	0	1	3	2	1695	0.567	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_157540||full	0.567	dsDNAphage
k141_157455	1	3	3	1107	0.68	0.68	1	3	3	1107	NA	NA	0	1	3	3	1107	0.68	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_157455||full	0.68	dsDNAphage
k141_157438	1	3	2	2000	0.973	0.973	1	3	2	2000	NA	NA	0	1	3	2	2000	0.973	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_157438||full	0.973	ssDNA
k141_157426	1	2	1	2091	0.693	0.693	1	2	1	2091	NA	NA	0	1	2	1	2091	0.693	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_157426||full	0.693	ssDNA
k141_157368	1	2	161	1041	0.953	0.953	1	2	161	1041	NA	NA	0	1	2	161	1041	0.953	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	k141_157368||full	0.953	dsDNAphage
k141_157354	1	6	101	1930	1.0	1.0	1	6	101	1930	NA	NA	0	1	6	101	1930	1.0	0.0	0.0	0.0	100.0	0.0	0.0	1	dsDNAphage	linear	k141_157354||full	1.0	dsDNAphage
k141_157217	1	3	3	1222	0.607	0.607	1	3	3	1222	NA	NA	0	1	3	3	1222	0.607	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_157217||full	0.607	dsDNAphage
k141_156991	1	5	3	2727	0.853	0.853	1	5	3	2727	NA	NA	0	1	5	3	2727	0.853	0.0	60.0	0.0	40.0	0.0	0.0	2	dsDNAphage	linear	k141_156991||full	0.853	dsDNAphage
k141_15686	1	5	1	2169	0.68	0.68	1	5	1	2169	NA	NA	0	1	5	1	2169	0.68	0.0	0.0	0.0	20.0	20.0	60.0	0	dsDNAphage	linear	k141_15686||full	0.68	dsDNAphage
k141_156833	1	5	3	2271	0.647	0.647	1	5	3	2271	NA	NA	0	1	5	3	2271	0.647	0.0	0.0	0.0	20.0	0.0	80.0	0	dsDNAphage	linear	k141_156833||full	0.647	dsDNAphage
k141_156828	1	4	3	2343	0.967	0.967	1	4	3	2343	NA	NA	0	1	4	3	2343	0.967	0.0	0.0	0.0	75.0	0.0	25.0	1	dsDNAphage	linear	k141_156828||full	0.967	dsDNAphage
k141_156733	1	2	2	936	0.547	0.547	1	2	2	936	NA	NA	0	1	2	2	936	0.547	0.0	0.0	0.0	50.0	50.0	0.0	0	dsDNAphage	linear	k141_156733||full	0.547	dsDNAphage
k141_156682	1	4	1	1219	0.967	0.967	1	4	1	1219	NA	NA	0	1	4	1	1219	0.967	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_156682||full	0.967	ssDNA
k141_156651	1	3	161	1749	0.953	0.953	1	3	161	1749	NA	NA	0	1	3	161	1749	0.953	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_156651||full	0.953	ssDNA
k141_156448	1	2	1	2571	0.713	0.713	1	2	1	2571	NA	NA	0	1	2	1	2571	0.713	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_156448||full	0.713	ssDNA
k141_156172	1	2	3	999	0.92	0.92	1	2	3	999	NA	NA	0	1	2	3	999	0.92	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_156172||full	0.92	ssDNA
k141_155935	1	2	75	1572	1.0	1.0	1	2	75	1572	NA	NA	0	1	2	75	1572	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_155935||full	1.0	ssDNA
k141_155826	1	3	1	1120	0.973	0.973	1	3	1	1120	NA	NA	0	1	3	1	1120	0.973	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_155826||full	0.973	ssDNA
k141_155770	1	5	2	3667	0.987	0.987	1	5	2	3667	NA	NA	0	1	5	2	3667	0.987	0.0	0.0	0.0	40.0	0.0	60.0	1	dsDNAphage	linear	k141_155770||full	0.987	dsDNAphage
k141_155760	1	4	2	1855	0.727	0.727	1	4	2	1855	NA	NA	0	1	4	2	1855	0.727	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_155760||full	0.727	dsDNAphage
k141_15568	1	5	3	2010	0.64	0.64	1	5	3	2010	NA	NA	0	1	5	3	2010	0.64	0.0	20.0	0.0	60.0	0.0	20.0	0	dsDNAphage	linear	k141_15568||full	0.64	dsDNAphage
k141_155612	1	4	335	2497	1.0	1.0	1	4	335	2497	NA	NA	0	1	4	335	2497	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_155612||full	1.0	ssDNA
k141_155443	1	4	31	1886	0.527	0.527	1	4	31	1886	NA	NA	0	1	4	31	1886	0.527	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_155443||full	0.527	dsDNAphage
k141_155381	1	2	14	1192	1.0	1.0	1	2	14	1192	NA	NA	0	1	2	14	1192	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_155381||full	1.0	ssDNA
k141_155354	1	2	3	1186	0.967	0.967	1	2	3	1186	NA	NA	0	1	2	3	1186	0.967	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_155354||full	0.967	ssDNA
k141_155228	1	2	38	1496	0.86	0.86	1	2	38	1496	NA	NA	0	1	2	38	1496	0.86	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_155228||full	0.86	ssDNA
k141_155199	1	2	1	1223	0.833	0.833	1	2	1	1223	NA	NA	0	1	2	1	1223	0.833	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	k141_155199||full	0.833	dsDNAphage
k141_155045	1	2	2	900	0.667	0.667	1	2	2	900	NA	NA	0	1	2	2	900	0.667	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_155045||full	0.667	dsDNAphage
k141_154954	1	5	2	2405	0.78	0.78	1	5	2	2405	NA	NA	0	1	5	2	2405	0.78	0.0	0.0	0.0	20.0	20.0	60.0	0	dsDNAphage	linear	k141_154954||full	0.78	dsDNAphage
k141_15487	1	3	3	1705	0.74	0.74	1	3	3	1705	NA	NA	0	1	3	3	1705	0.74	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	k141_15487||full	0.74	dsDNAphage
k141_154838	1	3	1	1029	0.84	0.84	1	3	1	1029	NA	NA	0	1	3	1	1029	0.84	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_154838||full	0.84	ssDNA
k141_154833	1	2	2	1365	0.507	0.507	1	2	2	1365	NA	NA	0	1	2	2	1365	0.507	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_154833||full	0.507	dsDNAphage
k141_154737	1	4	2	1574	0.987	0.987	1	4	2	1574	NA	NA	0	1	4	2	1574	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_154737||full	0.987	ssDNA
k141_154640	1	2	2	814	0.867	0.867	1	2	2	814	NA	NA	0	1	2	2	814	0.867	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_154640||full	0.867	dsDNAphage
k141_154611	1	3	1	2259	0.947	0.947	1	3	1	2259	NA	NA	0	1	3	1	2259	0.947	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_154611||full	0.947	ssDNA
k141_154549	1	3	1	1087	0.513	0.513	1	3	1	1087	NA	NA	0	1	3	1	1087	0.513	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_154549||full	0.513	dsDNAphage
k141_154543	1	3	2	1211	0.813	0.813	1	3	2	1211	NA	NA	0	1	3	2	1211	0.813	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_154543||full	0.813	ssDNA
k141_154536	1	2	138	1961	0.813	0.813	1	2	138	1961	NA	NA	0	1	2	138	1961	0.813	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_154536||full	0.813	ssDNA
k141_154098	1	3	2	1112	0.973	0.973	1	3	2	1112	NA	NA	0	1	3	2	1112	0.973	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_154098||full	0.973	ssDNA
k141_153854	1	3	1	1033	0.72	0.72	1	3	1	1033	NA	NA	0	1	3	1	1033	0.72	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_153854||full	0.72	dsDNAphage
k141_153833	1	4	110	2854	0.893	0.893	1	4	110	2854	NA	NA	0	1	4	110	2854	0.893	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_153833||full	0.893	dsDNAphage
k141_153808	1	3	3	1412	0.64	0.64	1	3	3	1412	NA	NA	0	1	3	3	1412	0.64	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_153808||full	0.64	dsDNAphage
k141_153628	1	4	3	1114	0.5	0.5	1	4	3	1114	NA	NA	0	1	4	3	1114	0.5	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_153628||full	0.5	dsDNAphage
k141_153457	1	6	2	3987	0.94	0.94	1	6	2	3987	NA	NA	0	1	6	2	3987	0.94	0.0	0.0	0.0	33.3	16.7	50.0	1	dsDNAphage	linear	k141_153457||full	0.94	dsDNAphage
k141_153410	1	3	3	1155	0.887	0.887	1	3	3	1155	NA	NA	0	1	3	3	1155	0.887	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_153410||full	0.887	dsDNAphage
k141_153385	1	3	3	1244	0.987	0.987	1	3	3	1244	NA	NA	0	1	3	3	1244	0.987	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_153385||full	0.987	ssDNA
k141_153326	1	2	549	1421	0.98	0.98	1	2	549	1421	NA	NA	0	1	2	549	1421	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_153326||full	0.98	ssDNA
k141_153220	1	3	2	1209	0.847	0.847	1	3	2	1209	NA	NA	0	1	3	2	1209	0.847	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_153220||full	0.847	ssDNA
k141_153059	1	2	39	1225	0.993	0.993	1	2	39	1225	NA	NA	0	1	2	39	1225	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_153059||full	0.993	ssDNA
k141_153050	1	4	1	2745	0.887	0.887	1	4	1	2745	NA	NA	0	1	4	1	2745	0.887	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_153050||full	0.887	ssDNA
k141_152975	1	3	3	1042	0.72	0.72	1	3	3	1042	NA	NA	0	1	3	3	1042	0.72	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_152975||full	0.72	dsDNAphage
k141_152967	1	5	3	1121	0.993	0.993	1	5	3	1121	NA	NA	0	1	5	3	1121	0.993	0.0	0.0	0.0	40.0	0.0	60.0	0	dsDNAphage	linear	k141_152967||full	0.993	dsDNAphage
k141_152952	1	3	3	1649	0.987	0.987	1	3	3	1649	NA	NA	0	1	3	3	1649	0.987	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_152952||full	0.987	ssDNA
k141_152819	1	2	73	1397	0.807	0.807	1	2	73	1397	NA	NA	0	1	2	73	1397	0.807	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_152819||full	0.807	ssDNA
k141_152729	1	4	275	2483	0.88	0.88	1	4	275	2483	NA	NA	0	1	4	275	2483	0.88	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_152729||full	0.88	ssDNA
k141_152631	1	2	105	1339	0.847	0.847	1	2	105	1339	NA	NA	0	1	2	105	1339	0.847	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_152631||full	0.847	ssDNA
k141_152500	1	2	2	1490	0.76	0.76	1	2	2	1490	NA	NA	0	1	2	2	1490	0.76	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_152500||full	0.76	ssDNA
k141_152462	1	3	2	1313	0.753	0.753	1	3	2	1313	NA	NA	0	1	3	2	1313	0.753	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	k141_152462||full	0.753	dsDNAphage
k141_152165	1	2	2	990	0.753	0.753	1	2	2	990	NA	NA	0	1	2	2	990	0.753	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_152165||full	0.753	ssDNA
k141_152151	1	8	3	4130	0.74	0.74	1	8	3	4130	NA	NA	0	1	8	3	4130	0.74	0.0	0.0	0.0	37.5	12.5	50.0	0	dsDNAphage	linear	k141_152151||full	0.74	dsDNAphage
k141_15201	1	2	241	1188	0.88	0.88	1	2	241	1188	NA	NA	0	1	2	241	1188	0.88	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_15201||full	0.88	ssDNA
k141_151965	1	2	2	822	0.993	0.993	1	2	2	822	NA	NA	0	1	2	2	822	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_151965||full	0.993	ssDNA
k141_151871	1	2	3	924	0.66	0.66	1	2	3	924	NA	NA	0	1	2	3	924	0.66	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_151871||full	0.66	ssDNA
k141_151842	1	2	2	835	0.987	0.987	1	2	2	835	NA	NA	0	1	2	2	835	0.987	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_151842||full	0.987	ssDNA
k141_151768	1	3	2	1254	0.947	0.947	1	3	2	1254	NA	NA	0	1	3	2	1254	0.947	0.0	0.0	0.0	66.7	0.0	33.3	1	dsDNAphage	linear	k141_151768||full	0.947	dsDNAphage
k141_151743	1	3	3	1802	0.853	0.853	1	3	3	1802	NA	NA	0	1	3	3	1802	0.853	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_151743||full	0.853	ssDNA
k141_151558	1	2	553	1208	0.987	0.987	1	2	553	1208	NA	NA	0	1	2	553	1208	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_151558||full	0.987	ssDNA
k141_151439	1	2	1	1014	0.913	0.913	1	2	1	1014	NA	NA	0	1	2	1	1014	0.913	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_151439||full	0.913	ssDNA
k141_150852	1	3	2	1578	0.667	0.667	1	3	2	1578	NA	NA	0	1	3	2	1578	0.667	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	k141_150852||full	0.667	dsDNAphage
k141_150777	1	5	6	2311	0.987	0.987	1	5	6	2311	NA	NA	0	1	5	6	2311	0.987	0.0	0.0	0.0	40.0	0.0	60.0	1	dsDNAphage	linear	k141_150777||full	0.987	dsDNAphage
k141_150438	1	3	1	1270	0.987	0.987	1	3	1	1270	NA	NA	0	1	3	1	1270	0.987	0.0	0.0	0.0	100.0	0.0	0.0	2	dsDNAphage	linear	k141_150438||full	0.987	dsDNAphage
k141_1504	1	3	47	3270	0.533	0.533	1	3	47	3270	NA	NA	0	1	3	47	3270	0.533	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_1504||full	0.533	ssDNA
k141_150247	1	3	1	1525	0.773	0.773	1	3	1	1525	NA	NA	0	1	3	1	1525	0.773	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_150247||full	0.773	ssDNA
k141_150200	1	4	1	1104	0.673	0.673	1	4	1	1104	NA	NA	0	1	4	1	1104	0.673	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_150200||full	0.673	dsDNAphage
k141_149947	1	2	2	1393	1.0	1.0	1	2	2	1393	NA	NA	0	1	2	2	1393	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_149947||full	1.0	ssDNA
k141_149938	1	3	2	1765	0.98	0.98	1	3	2	1765	NA	NA	0	1	3	2	1765	0.98	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_149938||full	0.98	ssDNA
k141_149913	1	6	2	2226	0.987	0.987	1	6	2	2226	NA	NA	0	1	6	2	2226	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_149913||full	0.987	ssDNA
