Sample	Species	Taxonomy_ID	Assigned_Reads	Fraction	RPM
SRR35987572	Ipomovirus brunusmanihotis	3429977	155	0.0	0.9871555019952579
SRR35987572	Arequatrovirus paedore	2955378	155	0.0	0.9871555019952579
SRR35987572	Velarivirus tetracordylinae	3433157	155	0.0	0.9871555019952579
SRR35987572	Halorubrum tailed phage 7	2847108	155	0.0	0.9871555019952579
SRR35987572	Thetahypovirus rhizoctoniae	2956519	155	0.0	0.9871555019952579
SRR35987572	Gordonvirus teacup	3429084	155	0.0	0.9871555019952579
SRR35987572	Przondovirus KP32	1985726	155	0.0	0.9871555019952579
SRR35987572	Unicornvirus krueger	2956578	155	0.0	0.9871555019952579
SRR35987572	Duonihilunusvirus YenM20116	3059974	155	0.0	0.9871555019952579
SRR35987572	Webervirus pK8	3433398	154	0.0	0.980786756821095
SRR35987572	Graikaemvirus YenM3117	3429098	154	0.0	0.980786756821095
SRR35987572	Primolicivirus Pf8	2956337	154	0.0	0.980786756821095
SRR35987572	California sea lion parvovirus	2752331	154	0.0	0.980786756821095
SRR35987572	Culex flavivirus	390844	154	0.0	0.980786756821095
SRR35987572	Insevirus kyu	3429963	154	0.0	0.980786756821095
SRR35987572	Mivirus suffolkense	2845625	154	0.0	0.980786756821095
SRR35987572	Pegunavirus suffolk	1986540	154	0.0	0.980786756821095
SRR35987572	Vequintavirus slur16	2560462	154	0.0	0.980786756821095
SRR35987572	Ilzatvirus teagan	2845595	154	0.0	0.980786756821095
SRR35987572	Zhejiang mosquito virus 1	1923778	154	0.0	0.980786756821095
SRR35987572	Wenzhou channeled applesnail virus 1	1923557	154	0.0	0.980786756821095
SRR35987572	Liefievirus grizzly	2956113	154	0.0	0.980786756821095
SRR35987572	Pregotovirus myuchelyis	3241180	153	0.0	0.974418011646932
SRR35987572	Tibrovirus mundri	3060740	153	0.0	0.974418011646932
SRR35987572	Huhbevirus solivicinum	2844977	153	0.0	0.974418011646932
SRR35987572	Tlsvirus stevie	1540096	153	0.0	0.974418011646932
SRR35987572	Epseptimavirus EPS7	491003	153	0.0	0.974418011646932
SRR35987572	Seejivirus salhabitans	3241302	153	0.0	0.974418011646932
SRR35987572	Mukerjeevirus mv51A7	2734163	153	0.0	0.974418011646932
SRR35987572	Phapecoctavirus Mt1B1P17	2956301	153	0.0	0.974418011646932
SRR35987572	Tritimovirus avenae	3432999	152	0.0	0.968049266472769
SRR35987572	Ictavirus acipenseridallo2	3050133	152	0.0	0.968049266472769
SRR35987572	Picornavirales sp.	1955153	152	0.0	0.968049266472769
SRR35987572	Skunavirus P656	2845437	152	0.0	0.968049266472769
SRR35987572	Amherstvirus pineapplepizza	3426339	152	0.0	0.968049266472769
SRR35987572	Mannheimia phage vB_MhM_3927AP2	1572750	152	0.0	0.968049266472769
SRR35987572	Norway rat pestivirus	1562066	152	0.0	0.968049266472769
SRR35987572	Potexvirus narcissi	3433854	152	0.0	0.968049266472769
SRR35987572	Maenadvirus maenad	2734210	152	0.0	0.968049266472769
SRR35987572	Dpdavirus caudatum	3428331	152	0.0	0.968049266472769
SRR35987572	Phietavirus X2	320850	152	0.0	0.968049266472769
SRR35987572	Przondovirus KP32i196	2733677	152	0.0	0.968049266472769
SRR35987572	Kayfunavirus Vec13	2282173	152	0.0	0.968049266472769
SRR35987572	Vectrevirus VEc3	2053697	151	0.0	0.961680521298606
SRR35987572	Porcine astrovirus 3	1254425	151	0.0	0.961680521298606
SRR35987572	Clostridium phage phiCP26F	673376	151	0.0	0.961680521298606
SRR35987572	Schubertvirus schubert	2734277	151	0.0	0.961680521298606
SRR35987572	Cheoctovirus mozy	3427884	151	0.0	0.961680521298606
SRR35987572	Almendravirus almendras	1972686	151	0.0	0.961680521298606
SRR35987572	Kayfunavirus F	2733637	151	0.0	0.961680521298606
SRR35987572	Alphabaculovirus angemmatalis	3047368	150	0.0	0.9553117761244431
SRR35987572	Anticarsia gemmatalis nucleopolyhedrovirus	31507	150	0.0	0.9553117761244431
SRR35987572	Friunavirus B5	2843632	150	0.0	0.9553117761244431
SRR35987572	Dhillonvirus JLBYU60	3428266	150	0.0	0.9553117761244431
SRR35987572	Fudhoevirus lutenecus	2844306	150	0.0	0.9553117761244431
SRR35987572	Sobemovirus SYCMV	3432513	150	0.0	0.9553117761244431
SRR35987572	Timshelvirus timshel	1993873	150	0.0	0.9553117761244431
SRR35987572	Tunavirus ISF001	2734025	150	0.0	0.9553117761244431
SRR35987572	Pirifovirus chorovicinum	2845855	150	0.0	0.9553117761244431
SRR35987572	Siadenovirus sanguineae	3241310	150	0.0	0.9553117761244431
SRR35987572	Omarvirus tefunt	2956238	150	0.0	0.9553117761244431
SRR35987572	Alphaglobulovirus pozzuoliense	2843675	150	0.0	0.9553117761244431
SRR35987572	Rosellinia necatrix megabirnavirus 2-W8	1676267	150	0.0	0.9553117761244431
SRR35987572	Potyvirus citrulli	3240504	150	0.0	0.9553117761244431
SRR35987572	Duamitovirus nior1	2955792	150	0.0	0.9553117761244431
SRR35987572	Ikedavirus phi673	2560398	150	0.0	0.9553117761244431
SRR35987572	Novirhabdovirus hirame	1980915	150	0.0	0.9553117761244431
SRR35987572	Brussowvirus CHPC869	3059803	149	0.0	0.9489430309502801
SRR35987572	Backyardiganvirus stasia	2955406	149	0.0	0.9489430309502801
SRR35987572	Felixounavirus mushroom	1965380	149	0.0	0.9489430309502801
SRR35987572	Streptococcus phage YMC-2011	1051631	149	0.0	0.9489430309502801
SRR35987572	Pbunavirus datas	2956277	149	0.0	0.9489430309502801
SRR35987572	Teetrevirus AP5	2732712	149	0.0	0.9489430309502801
SRR35987572	Barthadenovirus galloanserae	3426632	148	0.0	0.9425742857761171
SRR35987572	Stupnyavirus KM16C193	2733961	148	0.0	0.9425742857761171
SRR35987572	Camtrevirus CM3	2843792	148	0.0	0.9425742857761171
SRR35987572	Ilarvirus TSV	3429944	148	0.0	0.9425742857761171
SRR35987572	Lambdaarterivirus afriporav	2499621	148	0.0	0.9425742857761171
SRR35987572	Mycobacterium phage TheloniousMonk	1701845	148	0.0	0.9425742857761171
SRR35987572	Beihai picorna-like virus 106	1922534	148	0.0	0.9425742857761171
SRR35987572	Vectrevirus K15	187764	148	0.0	0.9425742857761171
SRR35987572	Pahexavirus PHL067M01	1982278	148	0.0	0.9425742857761171
SRR35987572	Betabaculovirus arrapae	362830	147	0.0	0.9362055406019542
SRR35987572	Lobdovirus chorovivens	2845529	147	0.0	0.9362055406019542
SRR35987572	Phietavirus pv55	320845	147	0.0	0.9362055406019542
SRR35987572	Przondovirus IL33	2733666	147	0.0	0.9362055406019542
SRR35987572	Shangavirus shuangaoense	3052748	147	0.0	0.9362055406019542
SRR35987572	Aviadenovirus rubri	3426537	147	0.0	0.9362055406019542
SRR35987572	Dhillonvirus PC2	3428275	147	0.0	0.9362055406019542
SRR35987572	Ceduovirus CHPC972	2845406	147	0.0	0.9362055406019542
SRR35987572	Plasmopamonavirus erysiphe	3060632	147	0.0	0.9362055406019542
SRR35987572	Cellulophaga phage phiSM	756280	147	0.0	0.9362055406019542
SRR35987572	Korravirus wayne	1982085	147	0.0	0.9362055406019542
SRR35987572	Fijivirus cuartoense	3428771	146	0.0	0.9298367954277912
SRR35987572	Tequatrovirus ufvareg1	2844181	146	0.0	0.9298367954277912
SRR35987572	Tsamsavirus mrdarsey	3060753	146	0.0	0.9298367954277912
SRR35987572	Halohivirus suolae	3429162	146	0.0	0.9298367954277912
SRR35987572	Mycobacterium phage ArcherNM	1815972	146	0.0	0.9298367954277912
SRR35987572	Moineauvirus CHPC925	3060337	146	0.0	0.9298367954277912
SRR35987572	Ephemerovirus yata	1972597	146	0.0	0.9298367954277912
SRR35987572	Thetahypovirus sclerotiniae	2956521	146	0.0	0.9298367954277912
SRR35987572	Torradovirus marchitezum	3048376	146	0.0	0.9298367954277912
SRR35987572	Carpasinavirus FoX6	3427816	145	0.0	0.9234680502536283
SRR35987572	Rivavirus rv049ML001	3432168	145	0.0	0.9234680502536283
SRR35987572	Hubei picorna-like virus 14	1923093	145	0.0	0.9234680502536283
SRR35987572	Efemunavirus Efm1	3428449	145	0.0	0.9234680502536283
SRR35987572	Krakvirus S39C11	2733929	145	0.0	0.9234680502536283
SRR35987572	Lambovirus gibbin	2844666	145	0.0	0.9234680502536283
SRR35987572	Benedictvirus scorpia	2955421	145	0.0	0.9234680502536283
SRR35987572	Hubei dimarhabdovirus virus 3	1922868	144	0.0	0.9170993050794654
SRR35987572	Korravirus urla	2956076	144	0.0	0.9170993050794654
SRR35987572	Alphacoronavirus myotis	3433749	144	0.0	0.9170993050794654
SRR35987572	Kuttervirus kv38	2169807	144	0.0	0.9170993050794654
SRR35987572	Charlievirus phrann	2170173	144	0.0	0.9170993050794654
SRR35987572	Betacytorhabdovirus yerbamate	3427220	144	0.0	0.9170993050794654
SRR35987572	Human feces pecovirus	1820160	144	0.0	0.9170993050794654
SRR35987572	Pakpunavirus PaZq1	3431328	144	0.0	0.9170993050794654
SRR35987572	Helsettvirus fPS54ocr	2733628	144	0.0	0.9170993050794654
SRR35987572	Alphanucleorhabdovirus maydis	2748973	144	0.0	0.9170993050794654
SRR35987572	Tequatrovirus effone	2844192	144	0.0	0.9170993050794654
SRR35987572	Rotavirus iotagastroenteritidis	3432198	144	0.0	0.9170993050794654
SRR35987572	Ficleduovirus FCV1	2560474	144	0.0	0.9170993050794654
SRR35987572	Potexvirus papayae	3433855	144	0.0	0.9170993050794654
SRR35987572	Surghavirus arvihabitans	2846417	144	0.0	0.9170993050794654
SRR35987572	Phifelvirus FL3	1633151	143	0.0	0.9107305599053024
SRR35987572	Sukkupivirus nadinerae	2956476	143	0.0	0.9107305599053024
SRR35987572	Penoulivirus gammaplasmoparae	2956292	143	0.0	0.9107305599053024
SRR35987572	Omegavirus littlee	1034111	143	0.0	0.9107305599053024
SRR35987572	Microbacterium phage Stoor	2829393	143	0.0	0.9107305599053024
SRR35987572	Kuravirus ES17	3060077	143	0.0	0.9107305599053024
SRR35987572	Rhabdoviridae sp.	1955137	143	0.0	0.9107305599053024
SRR35987572	Ceduovirus cv62402	2845172	143	0.0	0.9107305599053024
SRR35987572	Chaphamaparvovirus carnivoran3	3059864	143	0.0	0.9107305599053024
SRR35987572	Charlievirus butters	2169798	143	0.0	0.9107305599053024
SRR35987572	Crinivirus tomatichlorosis	3428120	143	0.0	0.9107305599053024
SRR35987572	Ceduovirus PCS1	2845440	143	0.0	0.9107305599053024
SRR35987572	Kayfunavirus PE31	2733642	143	0.0	0.9107305599053024
SRR35987572	Casadabanvirus spike	3059850	143	0.0	0.9107305599053024
SRR35987572	Lederbergvirus P22	10754	143	0.0	0.9107305599053024
SRR35987572	Pregotovirus heba	2956336	143	0.0	0.9107305599053024
SRR35987572	Pushchinovirus B83	2843751	143	0.0	0.9107305599053024
SRR35987572	Mivirus genovaense	2845622	142	0.0	0.9043618147311394
SRR35987572	Blunervirus camelliae	3048358	142	0.0	0.9043618147311394
SRR35987572	Kelleziovirus kitkat	1982238	142	0.0	0.9043618147311394
SRR35987572	Likavirus sujidade	1982891	142	0.0	0.9043618147311394
SRR35987572	Vividuovirus fosterous	2956659	142	0.0	0.9043618147311394
SRR35987572	Bacteroides phage B40-8	99179	142	0.0	0.9043618147311394
SRR35987572	Bixzunavirus dandelion	2006135	142	0.0	0.9043618147311394
SRR35987572	Thalassavirus brizo	2956509	142	0.0	0.9043618147311394
SRR35987572	Dhillonvirus slur05	3428282	142	0.0	0.9043618147311394
SRR35987572	Lebotivirus sani	3430353	142	0.0	0.9043618147311394
SRR35987572	Kayfunavirus Ro45lw	2733643	142	0.0	0.9043618147311394
SRR35987572	Ilarvirus EMoV	3429923	142	0.0	0.9043618147311394
SRR35987572	Helsettvirus fPS9	2733625	142	0.0	0.9043618147311394
SRR35987572	Dhillonvirus dv011D5	3428258	142	0.0	0.9043618147311394
SRR35987572	Beihai picorna-like virus 14	1922556	142	0.0	0.9043618147311394
SRR35987572	Phimunavirus koot	2733341	142	0.0	0.9043618147311394
SRR35987572	Sanxia picorna-like virus 2	1923371	142	0.0	0.9043618147311394
SRR35987572	Efekovirus efeko	3428447	141	0.0	0.8979930695569764
SRR35987572	Norwavirus beijiense	3060422	141	0.0	0.8979930695569764
SRR35987572	Ghunavirus Pf1ERZ2017	2733620	141	0.0	0.8979930695569764
SRR35987572	Likavirus izzy	1982888	141	0.0	0.8979930695569764
SRR35987572	Nohivirus S31C1	2733937	141	0.0	0.8979930695569764
SRR35987572	Colneyvirus CDKM15	2843966	141	0.0	0.8979930695569764
SRR35987572	Alphamesonivirus kadiweuorum	2501923	141	0.0	0.8979930695569764
SRR35987572	Pekhitvirus S04C24	2733943	141	0.0	0.8979930695569764
SRR35987572	Kuravirus EcoN5	3060076	141	0.0	0.8979930695569764
SRR35987572	Febihevirus sp. 'ruminicola'	2844279	140	0.0	0.8916243243828135
SRR35987572	Loreto virus	1170422	140	0.0	0.8916243243828135
SRR35987572	Elicom virus 1	2480175	140	0.0	0.8916243243828135
SRR35987572	Alphahypovirus trichodermae	2955290	140	0.0	0.8916243243828135
SRR35987572	Wuhan insect virus 8	1923739	140	0.0	0.8916243243828135
SRR35987572	Gajwadongvirus PP99	2733917	140	0.0	0.8916243243828135
SRR35987572	Orthobunyavirus maritubaense	3052418	140	0.0	0.8916243243828135
SRR35987572	Mosigvirus mar005p1	2560437	140	0.0	0.8916243243828135
SRR35987572	Pakpunavirus pPA30992aT2	3431331	140	0.0	0.8916243243828135
SRR35987572	Pleeduovirus PLE2	2845140	140	0.0	0.8916243243828135
SRR35987572	Potyvirus passiflorafricanse	3240583	140	0.0	0.8916243243828135
SRR35987572	Novosibovirus PM16	2733609	140	0.0	0.8916243243828135
SRR35987572	Microbacterium phage DickRichards	2776866	139	0.0	0.8852555792086505
SRR35987572	Guangdong red-banded snake torovirus	2116384	139	0.0	0.8852555792086505
SRR35987572	Iwahcevirus pelovicinum	2845025	139	0.0	0.8852555792086505
SRR35987572	Narnavirus saccharominor	3431059	139	0.0	0.8852555792086505
SRR35987572	Beihai sobemo-like virus 20	1922692	139	0.0	0.8852555792086505
SRR35987572	Giliycovirus terrenecus	3429064	139	0.0	0.8852555792086505
SRR35987572	Hemipivirus aholtge	3429195	139	0.0	0.8852555792086505
SRR35987572	Limdunavirus LDG	2845506	139	0.0	0.8852555792086505
SRR35987572	Redjacvirus piberecoleta	2956354	139	0.0	0.8852555792086505
SRR35987572	Gordonia phage JSwag	1887649	139	0.0	0.8852555792086505
SRR35987572	Hubei diptera virus 17	1922878	139	0.0	0.8852555792086505
SRR35987572	Tetrivirus crimaeaense	3432789	138	0.0	0.8788868340344876
SRR35987572	Salmonella phage 103203_sal5	1813779	138	0.0	0.8788868340344876
SRR35987572	Ephemerovirus henan	3059989	138	0.0	0.8788868340344876
SRR35987572	Eracentumvirus S2	2733579	138	0.0	0.8788868340344876
SRR35987572	Dubowvirus NM2	387908	138	0.0	0.8788868340344876
SRR35987572	Carlavirus vaccinii	3427804	138	0.0	0.8788868340344876
SRR35987572	Tlsvirus phSE2	2734013	138	0.0	0.8788868340344876
SRR35987572	Bromovirus SVS	2955540	138	0.0	0.8788868340344876
SRR35987572	Streptococcus phage M102AD	1587907	138	0.0	0.8788868340344876
SRR35987572	Kobuvirus dekago	1897731	138	0.0	0.8788868340344876
SRR35987572	Hodnevirus isoagrivicinum	3429474	138	0.0	0.8788868340344876
SRR35987572	Lake Sinai virus	1547219	138	0.0	0.8788868340344876
SRR35987572	Dhillonvirus teewinot	3428285	137	0.0	0.8725180888603247
SRR35987572	Mosigvirus shsm521	2560755	137	0.0	0.8725180888603247
SRR35987572	Aviadenovirus senegalense	3426538	137	0.0	0.8725180888603247
SRR35987572	Hodnevirus chorovicinum	3429437	137	0.0	0.8725180888603247
SRR35987572	Turbidovirus georgie2	2956569	137	0.0	0.8725180888603247
SRR35987572	Waukeshavirus BMBtp3	2843755	137	0.0	0.8725180888603247
SRR35987572	Hubei narna-like virus 12	1922942	137	0.0	0.8725180888603247
SRR35987572	Dichorhavirus coffeae	2955760	137	0.0	0.8725180888603247
SRR35987572	Thetahypovirus botrytidis	2956518	137	0.0	0.8725180888603247
SRR35987572	Tunavirus JMPW1	2049887	137	0.0	0.8725180888603247
SRR35987572	Pahexavirus P11	1982264	137	0.0	0.8725180888603247
SRR35987572	Yushanvirus SppYZU05	2733979	137	0.0	0.8725180888603247
SRR35987572	Manuelvirus wrighton	2846405	136	0.0	0.8661493436861617
SRR35987572	Quhwahvirus quhwah	3432067	136	0.0	0.8661493436861617
SRR35987572	Sigmavirus obscura	2956451	136	0.0	0.8661493436861617
SRR35987572	Mycobacterium phage CASbig	1327035	136	0.0	0.8661493436861617
SRR35987572	Carlavirus melonis	3427779	136	0.0	0.8661493436861617
SRR35987572	Webervirus JY917	2845082	136	0.0	0.8661493436861617
SRR35987572	Crinivirus diodiae	3428111	136	0.0	0.8661493436861617
SRR35987572	Alphapolyomavirus ptevampyrus	1891743	136	0.0	0.8661493436861617
SRR35987572	Likavirus lorelei	2956118	136	0.0	0.8661493436861617
SRR35987572	Curtobacterium phage Reje	2851069	136	0.0	0.8661493436861617
SRR35987572	Orthophasmavirus sogatellae	3060509	136	0.0	0.8661493436861617
SRR35987572	Synechococcus phage S-CBS1	909297	136	0.0	0.8661493436861617
SRR35987572	Porprismacovirus humas4	2845900	135	0.0	0.8597805985119987
SRR35987572	Chivirus iEPS5	1005056	135	0.0	0.8597805985119987
SRR35987572	Gladiatorvirus koko	2955951	135	0.0	0.8597805985119987
SRR35987572	Otagovirus psa381	3431525	135	0.0	0.8597805985119987
SRR35987572	Changjiang tombus-like virus 1	1922802	135	0.0	0.8597805985119987
SRR35987572	Jerseyvirus BPS11Q3	3430031	135	0.0	0.8597805985119987
SRR35987572	Tapjovirus bothropis	2956490	135	0.0	0.8597805985119987
SRR35987572	Wizardvirus mutzi	2956689	135	0.0	0.8597805985119987
SRR35987572	Skunavirus bIBBF12	2845468	134	0.0	0.8534118533378358
SRR35987572	Gordonvirus synepsis	3429082	134	0.0	0.8534118533378358
SRR35987572	Phlebovirus adanaense	2734433	134	0.0	0.8534118533378358
SRR35987572	Casadabanvirus JBD30	3059841	134	0.0	0.8534118533378358
SRR35987572	Artivirus ichi	3426466	134	0.0	0.8534118533378358
SRR35987572	Kuttervirus EP75	2844190	134	0.0	0.8534118533378358
SRR35987572	Bocovirus X14	3059789	134	0.0	0.8534118533378358
SRR35987572	Tobamovirus streptocarpi	3432890	134	0.0	0.8534118533378358
SRR35987572	Justusliebigvirus phi92	2956041	134	0.0	0.8534118533378358
SRR35987572	Mudcatvirus JEGGS	3060398	134	0.0	0.8534118533378358
SRR35987572	Gordonvirus sciencewizsam	3429081	133	0.0	0.8470431081636728
SRR35987572	Pegivirus columbiaense	3052606	133	0.0	0.8470431081636728
SRR35987572	Bicaudavirus pozzuoliense	315953	133	0.0	0.8470431081636728
SRR35987572	Orthobunyavirus mirimense	3060481	133	0.0	0.8470431081636728
SRR35987572	Emaravirus camelliae	2843907	133	0.0	0.8470431081636728
SRR35987572	Przondovirus KP32i194	2733675	133	0.0	0.8470431081636728
SRR35987572	Staphylococcus phage StB20	1147043	133	0.0	0.8470431081636728
SRR35987572	Tetraselmis viridis virus S20	754070	133	0.0	0.8470431081636728
SRR35987572	Deltavirus italiense	2844074	133	0.0	0.8470431081636728
SRR35987572	Beihai weivirus-like virus 16	1922744	132	0.0	0.8406743629895098
SRR35987572	Penicillium aurantiogriseum bipartite virus 1	1755754	132	0.0	0.8406743629895098
SRR35987572	Beihai sobemo-like virus 15	1922686	132	0.0	0.8406743629895098
SRR35987572	Cheoctovirus plumbus	2955673	132	0.0	0.8406743629895098
SRR35987572	Staphylococcus phage IME-SA4	1610872	132	0.0	0.8406743629895098
SRR35987572	Triavirus R1988	2846272	132	0.0	0.8406743629895098
SRR35987572	Mastadenovirus adami	3241402	132	0.0	0.8406743629895098
SRR35987572	Lilyvirus lily	2560618	132	0.0	0.8406743629895098
SRR35987572	Korravirus greenhouse	2956068	132	0.0	0.8406743629895098
SRR35987572	Betacoronavirus muris	3433759	131	0.0	0.834305617815347
SRR35987572	Gallantivirus galinsogae	3047838	131	0.0	0.834305617815347
SRR35987572	Gammacarmovirus pisi	3048250	131	0.0	0.834305617815347
SRR35987572	Camvirus amela	1982882	131	0.0	0.834305617815347
SRR35987572	Yangvirus warda	3060816	131	0.0	0.834305617815347
SRR35987572	Betapartitivirus roselliniae	3427260	131	0.0	0.834305617815347
SRR35987572	Alphacoronavirus tylonycteridis	3433786	131	0.0	0.834305617815347
SRR35987572	Przondovirus K30	1985722	131	0.0	0.834305617815347
SRR35987572	Korravirus bennie	1982077	131	0.0	0.834305617815347
SRR35987572	Efquatrovirus AL3	2560416	131	0.0	0.834305617815347
SRR35987572	Kayfunavirus GW1	2733634	130	0.0	0.827936872641184
SRR35987572	Bacillus phage Nigalana	1805951	130	0.0	0.827936872641184
SRR35987572	Eganvirus ev186	29252	130	0.0	0.827936872641184
SRR35987572	Lahexavirus LAh9	2843656	130	0.0	0.827936872641184
SRR35987572	Alphainfluenzavirus influenzae	2955291	130	0.0	0.827936872641184
SRR35987572	Mastadenovirus faecale	3241426	130	0.0	0.827936872641184
SRR35987572	Rusa timorensis papillomavirus type 2	1905556	130	0.0	0.827936872641184
SRR35987572	Vividuovirus bibwit	2956658	130	0.0	0.827936872641184
SRR35987572	Giliycovirus geocola	3429042	130	0.0	0.827936872641184
SRR35987572	Potyvirus pennisseti	3240587	130	0.0	0.827936872641184
SRR35987572	Wenling narna-like virus 7	1923507	130	0.0	0.827936872641184
SRR35987572	Tenuivirus oryzabrevis	3052762	130	0.0	0.827936872641184
SRR35987572	Sunrhavirus matariya	2956482	130	0.0	0.827936872641184
SRR35987572	Luchadorvirus jeeves	3430509	130	0.0	0.827936872641184
SRR35987572	Beihai sipunculid worm virus 5	1922677	130	0.0	0.827936872641184
SRR35987572	Crinivirus pseudobetae	3428118	130	0.0	0.827936872641184
SRR35987572	Alphapolyomavirus acelebensis	1891717	130	0.0	0.827936872641184
SRR35987572	Coguvirus yunnanense	3059898	129	0.0	0.821568127467021
SRR35987572	Teubervirus P596	2845436	129	0.0	0.821568127467021
SRR35987572	Ghunavirus PSA2	2733621	129	0.0	0.821568127467021
SRR35987572	Stemphylium lycopersici mycovirus	2499625	129	0.0	0.821568127467021
