contig_id,length_bp,length_kb,mapped_reads,RPM,RPKM,best_hit,identity,evalue,bitscore,taxid
k141_44384,3335,3.335,126,27.78,8.33,AYV80843.1,35.8,1.1500000000000002e-21,90.1,2487768.0
k141_12824,2090,2.09,79,17.42,8.33,YP_009001225.1,29.5,2.82e-14,75.5,1450746.0
k141_47889,2963,2.963,112,24.7,8.33,QBK88952.1,34.0,4.2400000000000004e-35,132.0,2506609.0
k141_73500,2091,2.091,79,17.42,8.33,ARF11741.1,36.8,5.34e-08,55.1,1977640.0
k141_165027,2303,2.303,87,19.18,8.33,QFG74015.1,29.2,1.02e-26,116.0,1737588.0
k141_160845,1748,1.748,66,14.55,8.33,WGU26825.1,33.0,1.7500000000000001e-56,200.0,4568.0
k141_137085,1642,1.642,62,13.67,8.33,QKF94253.1,32.3,1.2099999999999999e-24,104.0,3070911.0
k141_118580,1695,1.695,64,14.11,8.33,QBK91054.1,38.9,1.69e-10,57.8,2506592.0
k141_59249,2438,2.438,92,20.29,8.32,QFG73671.1,29.9,3.3e-35,135.0,1737588.0
k141_134918,2093,2.093,79,17.42,8.32,YP_009448872.1,40.8,3.06e-20,87.8,2023057.0
k141_102773,2199,2.199,83,18.3,8.32,YP_008438659.1,36.3,2.4000000000000003e-21,92.0,1349410.0
k141_126725,1405,1.405,53,11.69,8.32,QPI16815.1,38.1,6.9e-08,54.7,2763270.0
k141_18586,4931,4.931,186,41.01,8.32,QDY52390.1,19.0,1.85e-07,57.0,2596887.0
k141_54716,1485,1.485,56,12.35,8.32,QKF94253.1,22.9,1.91e-09,63.5,3070911.0
k141_44624,4531,4.531,171,37.7,8.32,YP_001425742.1,31.0,1.56e-81,274.0,399781.0
k141_181264,5245,5.245,198,43.66,8.32,ARF12058.1,25.7,2.28e-27,117.0,1977640.0
k141_117916,1591,1.591,60,13.23,8.32,YP_001425859.1,44.5,7.31e-23,95.5,399781.0
k141_65541,1431,1.431,54,11.91,8.32,QOI90522.1,41.8,6.96e-60,206.0,455367.0
k141_42846,1352,1.352,51,11.25,8.32,CAD61259.1,49.3,1.2900000000000001e-132,402.0,7955.0
k141_115135,2702,2.702,102,22.49,8.32,QFG73858.1,44.2,1.89e-07,46.6,1737588.0
k141_47200,1007,1.007,38,8.38,8.32,QBK91887.1,25.4,7.78e-09,57.4,2506594.0
k141_170878,1033,1.033,39,8.6,8.32,AYV81995.1,31.1,1.1400000000000001e-29,124.0,2487769.0
k141_90197,1405,1.405,53,11.69,8.32,AYV82329.1,41.6,9.32e-39,139.0,2487769.0
k141_1993,1034,1.034,39,8.6,8.32,ARF12528.1,29.6,1.2e-07,54.7,1977640.0
k141_48625,4556,4.556,172,37.93,8.32,AYV77848.1,40.4,3.0800000000000003e-31,115.0,2487765.0
k141_157289,1193,1.193,45,9.92,8.32,AYV78741.1,30.1,2.5e-08,57.0,2487765.0
k141_39778,1671,1.671,63,13.89,8.31,UMO80369.1,42.7,6.979999999999999e-54,180.0,2848915.0
k141_8605,3874,3.874,146,32.19,8.31,CAD21956.1,36.1,1.2899999999999998e-42,150.0,2847087.0
k141_10192,1618,1.618,61,13.45,8.31,AQN68205.1,28.0,2.06e-10,65.1,1956188.0
k141_133921,1114,1.114,42,9.26,8.31,QKU33472.1,30.2,2.12e-15,75.1,
k141_29908,1300,1.3,49,10.8,8.31,AGE58674.1,27.6,6.15e-10,62.4,83442.0
k141_7980,2546,2.546,96,21.17,8.31,QCO93535.1,26.8,7.78e-12,70.5,2576451.0
k141_29353,1008,1.008,38,8.38,8.31,QBK87088.1,29.9,2.18e-11,65.9,2506604.0
k141_103585,1380,1.38,52,11.47,8.31,UUT40455.1,44.6,2.54e-41,146.0,2971331.0
k141_66420,1883,1.883,71,15.66,8.31,WBR14998.1,35.8,4.9999999999999997e-23,99.0,3019033.0
k141_129275,1380,1.38,52,11.47,8.31,CCQ71111.1,26.0,9.06e-06,48.9,51543.0
k141_68195,1008,1.008,38,8.38,8.31,AYV80670.1,38.3,7.2399999999999995e-28,117.0,2487768.0
k141_68734,1061,1.061,40,8.82,8.31,QBK91514.1,25.2,1.92e-12,64.7,2506593.0
k141_7638,2282,2.282,86,18.96,8.31,QPI16652.1,36.6,9.16e-22,99.0,2763270.0
k141_131715,1807,1.807,68,14.99,8.3,QBK87243.1,26.0,2.86e-07,57.0,2506605.0
k141_63664,2576,2.576,97,21.39,8.3,QBZ81601.1,27.0,3.31e-30,129.0,2568002.0
k141_40788,2392,2.392,90,19.84,8.3,QKF94573.1,42.6,2.9399999999999997e-38,140.0,3070911.0
k141_24914,1648,1.648,62,13.67,8.3,AYV86642.1,28.3,4.04e-20,96.7,2487774.0
k141_88968,1488,1.488,56,12.35,8.3,QBK87745.1,31.5,2.09e-26,111.0,2506606.0
k141_36539,2071,2.071,78,17.2,8.3,QKU35065.1,26.6,1.66e-09,61.6,
k141_175515,4248,4.248,160,35.28,8.3,XDO01843.1,41.0,1.67e-06,51.2,3240092.0
k141_40389,1143,1.143,43,9.48,8.3,XDO02315.1,45.3,1.1900000000000001e-63,203.0,3240092.0
k141_5798,1169,1.169,44,9.7,8.3,XAJ03661.1,33.3,5.99e-38,141.0,4896.0
k141_156967,1009,1.009,38,8.38,8.3,AYV78344.1,32.9,2.96e-26,110.0,2487765.0
k141_97042,1063,1.063,40,8.82,8.3,QKU34031.1,39.8,4.85e-51,180.0,
k141_140908,1329,1.329,50,11.02,8.3,XDO02353.1,26.0,1.97e-08,57.4,3240092.0
k141_115950,1540,1.54,58,12.79,8.3,ARF10911.1,29.7,5.79e-06,49.3,1977638.0
k141_145021,2895,2.895,109,24.03,8.3,BAE72466.1,30.8,4.44e-12,68.9,326484.0
k141_54872,2310,2.31,87,19.18,8.3,UMO79167.1,39.3,1.09e-34,137.0,2847767.0
k141_132788,2391,2.391,90,19.84,8.3,QBK87503.1,59.3,7.68e-16,72.8,2506605.0
k141_171063,1700,1.7,64,14.11,8.3,QBK86945.1,42.2,2.44e-55,182.0,2506604.0
k141_17140,1540,1.54,58,12.79,8.3,QFG74185.1,27.2,3.1600000000000003e-21,97.8,1737588.0
k141_3171,2338,2.338,88,19.4,8.3,YP_008436525.1,28.3,1.1300000000000002e-27,112.0,1349410.0
k141_128409,1620,1.62,61,13.45,8.3,ARF12356.1,44.1,3.97e-75,241.0,1977640.0
k141_142441,1462,1.462,55,12.13,8.3,AYV81974.1,51.1,1.33e-70,234.0,2487769.0
k141_132347,2364,2.364,89,19.62,8.3,AUF82577.1,43.3,2.36e-22,92.8,2060617.0
k141_163483,1992,1.992,75,16.54,8.3,AYV77725.1,20.4,1.82e-09,60.8,2487765.0
k141_163968,1676,1.676,63,13.89,8.29,QKF94351.1,50.3,2.15e-58,186.0,3070911.0
k141_53808,1144,1.144,43,9.48,8.29,AYV82508.1,38.8,1.4999999999999999e-61,204.0,2487770.0
k141_52219,2155,2.155,81,17.86,8.29,WZO87657.1,32.8,2.01e-14,72.0,2809302.0
k141_165145,1356,1.356,51,11.25,8.29,QDY51998.1,20.1,7.54e-10,64.7,2596887.0
k141_171981,3512,3.512,132,29.11,8.29,QBK87867.1,36.8,1.09e-24,104.0,2506606.0
k141_41714,1356,1.356,51,11.25,8.29,QBK89352.1,29.3,6.45e-06,48.5,2506609.0
k141_139800,1064,1.064,40,8.82,8.29,QDY52114.1,34.6,9.08e-11,63.2,2596887.0
k141_127117,2154,2.154,81,17.86,8.29,AYV81956.1,26.8,5.56e-07,52.0,2487768.0
k141_24257,1197,1.197,45,9.92,8.29,QBK87879.1,27.9,1.55e-30,123.0,2506606.0
k141_156578,1091,1.091,41,9.04,8.29,QBK89095.1,32.5,1.78e-22,97.4,2506609.0
k141_131983,1836,1.836,69,15.21,8.29,QBK87088.1,29.2,9.21e-08,55.5,2506604.0
k141_40458,1463,1.463,55,12.13,8.29,QIG59801.1,36.6,1.66e-63,213.0,2704074.0
k141_72643,1091,1.091,41,9.04,8.29,YP_009174706.1,36.3,1.4300000000000002e-35,131.0,1586713.0
k141_75404,1144,1.144,43,9.48,8.29,QBK89079.1,37.9,2.26e-15,74.7,2506609.0
k141_76941,1542,1.542,58,12.79,8.29,ATZ80629.1,45.5,4.1800000000000003e-29,112.0,2024608.0
k141_166021,2260,2.26,85,18.74,8.29,AGE56139.1,30.5,4.36e-26,114.0,1278273.0
k141_118920,3376,3.376,127,28.0,8.29,QDY52194.1,24.9,1.08e-08,61.2,2596887.0
k141_24641,1516,1.516,57,12.57,8.29,QKF93844.1,26.8,6.58e-08,55.5,3070911.0
k141_80825,5157,5.157,194,42.78,8.29,BAQ08231.1,27.1,4.27e-07,55.1,1493829.0
k141_14209,1198,1.198,45,9.92,8.28,AYV84350.1,48.3,1.28e-09,56.2,2487770.0
k141_127685,2211,2.211,83,18.3,8.28,QFG74154.1,33.2,3.46e-18,83.6,1737588.0
k141_125220,1891,1.891,71,15.66,8.28,AUI40341.1,34.4,1.45e-08,55.1,47929.0
k141_114911,1252,1.252,47,10.36,8.28,AYV84688.1,39.7,2.91e-41,147.0,2487770.0
k141_21242,1865,1.865,70,15.43,8.28,QOI90522.1,38.0,4.4800000000000004e-32,132.0,455367.0
k141_144032,1119,1.119,42,9.26,8.28,WZO89041.1,41.8,9.14e-74,243.0,2809302.0
k141_50742,2503,2.503,94,20.73,8.28,QDY51824.1,27.5,6.45e-15,77.4,2596887.0
k141_35279,2583,2.583,97,21.39,8.28,YP_009001225.1,31.3,5.44e-19,88.2,1450746.0
k141_160337,1544,1.544,58,12.79,8.28,QKU34302.1,34.7,7.48e-11,58.5,
k141_159119,2422,2.422,91,20.07,8.28,YP_002154763.1,33.5,1.44e-15,77.4,39420.0
k141_12406,2960,2.96,111,24.48,8.27,QFG74715.1,37.8,7.49e-46,157.0,1737588.0
k141_91846,1574,1.574,59,13.01,8.27,YP_009174706.1,39.9,2.97e-48,164.0,1586713.0
k141_33674,2054,2.054,77,16.98,8.27,YP_009001498.1,30.7,8.15e-17,83.2,62099.0
k141_147447,2401,2.401,90,19.84,8.27,QPI16506.1,51.5,1.07e-31,110.0,2763269.0
k141_174013,3174,3.174,119,26.24,8.27,ARF11555.1,27.1,3.75e-10,63.9,1977640.0
k141_155418,2559,2.559,96,21.17,8.27,QKU34499.1,37.1,9.57e-59,197.0,
k141_153276,2745,2.745,103,22.71,8.27,ABZ80022.1,37.8,8.909999999999999e-62,217.0,2737033.0
k141_139162,2347,2.347,88,19.4,8.27,AYV81649.1,31.7,5.94e-09,58.5,2487768.0
k141_117320,2134,2.134,80,17.64,8.27,WRJ69478.1,40.9,1.89e-37,136.0,3045048.0
k141_53662,1467,1.467,55,12.13,8.27,NP_064912.1,24.9,2.59e-06,50.8,28321.0
k141_107931,1360,1.36,51,11.25,8.27,ADX06272.1,21.8,4.87e-06,51.2,938082.0
k141_135880,1146,1.146,43,9.48,8.27,WIL04310.1,31.5,1.32e-13,73.9,3032484.0
k141_1739,1786,1.786,67,14.77,8.27,QKF93884.1,41.5,1.9600000000000002e-33,126.0,3070911.0
k141_103326,1359,1.359,51,11.25,8.27,YP_009001225.1,30.0,3.73e-13,74.7,1450746.0
k141_157364,1706,1.706,64,14.11,8.27,QKF94727.1,31.5,1.08e-10,63.9,3070911.0
k141_11496,3441,3.441,129,28.44,8.27,QFG74502.1,29.0,2.59e-10,61.6,1737588.0
k141_27492,1786,1.786,67,14.77,8.27,AYV78072.1,44.1,3.62e-25,102.0,2487765.0
k141_19650,1388,1.388,52,11.47,8.26,QZX43026.2,40.1,1.45e-29,112.0,2742700.0
k141_43284,2748,2.748,103,22.71,8.26,QKF94727.1,28.0,8.76e-07,53.5,3070911.0
k141_167542,1174,1.174,44,9.7,8.26,AUF82538.1,27.6,2.19e-16,79.3,2060617.0
k141_40829,2428,2.428,91,20.07,8.26,QBK93463.1,36.4,1.36e-11,64.7,2506597.0
k141_86546,1335,1.335,50,11.02,8.26,CAK7597253.1,21.0,5.37e-07,54.3,3072188.0
k141_134733,1388,1.388,52,11.47,8.26,QOR60244.1,52.7,6.08e-13,65.5,2530038.0
k141_52543,1015,1.015,38,8.38,8.26,QBK87607.1,42.0,3.28e-17,78.6,2506605.0
k141_116379,1575,1.575,59,13.01,8.26,QBK86976.1,36.1,2.34e-19,85.9,2506604.0
k141_153189,1068,1.068,40,8.82,8.26,QDY52109.1,36.3,3.24e-10,60.8,2596887.0
k141_159523,1015,1.015,38,8.38,8.26,QBK89852.1,30.6,1.1e-07,55.5,2506586.0
k141_173939,1442,1.442,54,11.91,8.26,UKS51800.1,36.5,1.3e-09,59.3,4679.0
k141_79706,3764,3.764,141,31.09,8.26,ULY68560.1,30.9,2.35e-28,116.0,2922419.0
k141_65253,2748,2.748,103,22.71,8.26,YP_009165130.1,30.7,3.79e-06,48.1,1678078.0
k141_128847,1602,1.602,60,13.23,8.26,YP_009449055.1,42.5,3.7899999999999995e-23,94.7,2023057.0
k141_48479,1495,1.495,56,12.35,8.26,QOR60518.1,28.4,2.75e-20,92.8,2530039.0
k141_29321,1095,1.095,41,9.04,8.26,YP_009001498.1,35.2,1.26e-09,60.1,62099.0
k141_118891,1148,1.148,43,9.48,8.26,AYV81995.1,42.3,6.489999999999999e-98,323.0,2487769.0
k141_48785,4322,4.322,162,35.72,8.26,UKZ11061.1,29.4,3.48e-30,125.0,2909297.0
k141_167989,1602,1.602,60,13.23,8.26,QDY52085.1,38.9,4.22e-45,157.0,2596887.0
k141_153618,1921,1.921,72,15.88,8.26,XCA47332.1,35.7,2.76e-24,102.0,3057169.0
k141_43127,1442,1.442,54,11.91,8.26,AAN88025.1,36.3,1.4899999999999998e-30,115.0,109981.0
k141_115701,1765,1.765,66,14.55,8.25,AYV78844.1,77.8,1.3e-39,141.0,2487765.0
k141_62489,1337,1.337,50,11.02,8.25,YP_009001498.1,24.1,3.77e-11,67.8,62099.0
k141_80826,3795,3.795,142,31.31,8.25,ADB85364.1,54.2,4.56e-100,300.0,38705.0
k141_88289,1389,1.389,52,11.47,8.25,WGU26825.1,45.3,7.96e-26,104.0,4568.0
k141_72037,1069,1.069,40,8.82,8.25,NP_077550.1,24.8,1.09e-09,62.0,37665.0
k141_30499,1872,1.872,70,15.43,8.25,UUT40455.1,52.6,2.92e-28,109.0,2971331.0
k141_56364,2538,2.538,95,20.95,8.25,QFG73678.1,40.4,1.2100000000000001e-29,110.0,1737588.0
k141_119765,1042,1.042,39,8.6,8.25,QKF93763.1,39.0,5.31e-07,50.4,3070911.0
k141_38715,1765,1.765,66,14.55,8.25,ABZ79968.1,22.2,4.31e-06,52.0,2737033.0
k141_26644,1389,1.389,52,11.47,8.25,AII17176.1,35.4,1.41e-10,59.7,1474867.0
k141_24680,1791,1.791,67,14.77,8.25,XDO02360.1,29.8,1.74e-09,61.6,3240092.0
k141_130275,1444,1.444,54,11.91,8.25,QFG74471.1,37.7,5.5000000000000005e-21,95.5,1737588.0
k141_170680,1309,1.309,49,10.8,8.25,YP_001497339.1,42.3,2.62e-38,143.0,46021.0
k141_53505,2219,2.219,83,18.3,8.25,QFG73887.1,38.7,2.5800000000000002e-26,105.0,1737588.0
k141_135093,1550,1.55,58,12.79,8.25,ARF08270.1,23.2,1.33e-17,88.6,1977631.0
k141_35957,2217,2.217,83,18.3,8.25,AYV81524.1,63.0,3.7e-13,64.7,2487768.0
k141_20782,2511,2.511,94,20.73,8.25,QFG74087.1,34.3,2.79e-08,52.8,1737588.0
k141_178854,1363,1.363,51,11.25,8.25,UMO79277.1,30.7,1.4e-11,68.6,2848915.0
k141_11781,1552,1.552,58,12.79,8.24,APU89138.1,26.9,4.59e-15,79.3,1924550.0
k141_41020,1793,1.793,67,14.77,8.24,YP_009553143.1,29.2,1.79e-07,57.4,2057187.0
k141_132269,2007,2.007,75,16.54,8.24,QBK87503.1,29.8,1.15e-18,88.6,2506605.0
k141_70691,2622,2.622,98,21.61,8.24,YP_009001225.1,29.0,2.93e-11,66.2,1450746.0
k141_102675,1391,1.391,52,11.47,8.24,AUI39626.1,52.3,8.56e-07,46.6,47929.0
k141_99368,2461,2.461,92,20.29,8.24,WIL04002.1,32.8,3.3400000000000004e-21,90.1,3032484.0
k141_89651,1071,1.071,40,8.82,8.24,QIG59801.1,34.4,2.09e-19,92.0,2704074.0
k141_40129,2649,2.649,99,21.83,8.24,AYV82542.1,30.5,1.13e-20,92.4,2487770.0
k141_88319,1204,1.204,45,9.92,8.24,WNO13952.1,48.6,1.97e-66,219.0,3078405.0
k141_150401,1124,1.124,42,9.26,8.24,QKU35572.1,34.4,9.57e-19,87.0,
k141_19248,2088,2.088,78,17.2,8.24,QDY52194.1,28.0,4.83e-13,73.9,2596887.0
k141_76592,1258,1.258,47,10.36,8.24,AYV77738.1,27.4,5.61e-09,58.2,2487765.0
k141_88077,1204,1.204,45,9.92,8.24,QFG74153.1,24.2,8.78e-18,87.0,1737588.0
k141_68912,2383,2.383,89,19.62,8.24,AAB92394.1,29.7,3.92e-06,53.5,7241.0
k141_57272,1151,1.151,43,9.48,8.24,QOI90522.1,42.4,6.84e-13,72.4,455367.0
k141_168484,1338,1.338,50,11.02,8.24,AYV85887.1,27.3,6.87e-09,58.2,2487772.0
k141_152985,1472,1.472,55,12.13,8.24,QBK86778.1,33.6,2.3e-08,54.3,2506604.0
k141_16453,2356,2.356,88,19.4,8.24,WZO79684.1,42.7,2.81e-101,313.0,2809302.0
k141_152151,2810,2.81,105,23.15,8.24,QBK86148.1,39.3,4.33e-37,138.0,2506602.0
k141_106517,1071,1.071,40,8.82,8.24,WWE94611.1,32.7,2.04e-07,53.5,2497408.0
k141_14679,1552,1.552,58,12.79,8.24,QDY52220.1,37.8,5.42e-25,104.0,2596887.0
k141_68288,1979,1.979,74,16.32,8.24,XDO02353.1,30.9,3.84e-08,52.8,3240092.0
k141_178565,1338,1.338,50,11.02,8.24,ARF09735.1,28.4,2.15e-07,52.8,1977633.0
k141_131824,1070,1.07,40,8.82,8.24,XDO02361.1,48.3,4.7e-07,54.3,3240092.0
k141_89697,1525,1.525,57,12.57,8.24,YP_009173708.1,29.5,4.97e-07,55.5,455364.0
k141_58015,4628,4.628,173,38.15,8.24,QDY52168.1,41.9,2.5200000000000003e-31,121.0,2596887.0
k141_98147,1875,1.875,70,15.43,8.23,QIG60217.1,29.8,7.28e-33,136.0,2704073.0
k141_46240,2493,2.493,93,20.51,8.23,AYV77869.1,39.4,4.81e-17,77.4,2487765.0
k141_69654,1125,1.125,42,9.26,8.23,QPI16210.1,49.7,4.12e-51,168.0,2763269.0
k141_99865,1232,1.232,46,10.14,8.23,QBK87279.1,30.5,2.48e-16,82.4,2506605.0
k141_84563,1394,1.394,52,11.47,8.23,QOI90347.1,24.8,9.65e-16,83.2,455367.0
k141_67893,1473,1.473,55,12.13,8.23,ARF11675.1,28.9,1.95e-17,84.0,1977640.0
k141_4818,2919,2.919,109,24.03,8.23,CAA38181.1,40.3,1.9e-73,238.0,5547.0
k141_107646,1099,1.099,41,9.04,8.23,QOI90522.1,43.8,1.6e-32,127.0,455367.0
k141_114218,1313,1.313,49,10.8,8.23,QFG74349.1,38.2,9.99e-34,132.0,1737588.0
k141_116934,2815,2.815,105,23.15,8.22,QKF94322.1,24.5,6.81e-07,54.7,3070911.0
k141_81991,2869,2.869,107,23.59,8.22,BAD00047.1,28.1,5.18e-31,132.0,3052230.0
k141_133557,2281,2.281,85,18.74,8.22,QKU35964.1,37.8,1.08e-18,94.7,
k141_174856,1154,1.154,43,9.48,8.22,QBK86221.1,25.6,3.74e-06,53.1,2506603.0
k141_167321,1180,1.18,44,9.7,8.22,WIE95307.1,36.2,9.96e-26,101.0,3050019.0
k141_5064,2603,2.603,97,21.39,8.22,YP_001425809.1,29.1,2.19e-10,63.2,399781.0
k141_102931,1689,1.689,63,13.89,8.22,YP_002154639.1,32.0,2.23e-11,62.8,39420.0
k141_169064,1154,1.154,43,9.48,8.22,QKU35964.1,28.5,1.06e-18,92.0,
k141_155953,2172,2.172,81,17.86,8.22,QBK88329.1,36.0,9.17e-29,119.0,2506606.0
k141_123410,1475,1.475,55,12.13,8.22,QOR60244.1,50.0,5.91e-06,44.3,2530038.0
k141_147474,1610,1.61,60,13.23,8.22,QKF94107.1,32.5,6.12e-06,45.8,3070911.0
k141_81338,1556,1.556,58,12.79,8.22,AYV80835.1,30.9,1.57e-22,97.4,2487768.0
k141_63947,1610,1.61,60,13.23,8.22,ARF12509.1,33.2,2.53e-35,132.0,1977640.0
k141_158742,2815,2.815,105,23.15,8.22,WZH61605.1,32.2,1.38e-13,72.4,3131568.0
k141_171293,3217,3.217,120,26.46,8.22,QKU35362.1,36.8,1.74e-07,56.6,
k141_131865,1823,1.823,68,14.99,8.22,BAA20089.1,33.3,3.27e-12,67.8,10913.0
k141_33959,1180,1.18,44,9.7,8.22,QDY51626.1,25.5,7.57e-15,76.6,2596887.0
k141_143388,1155,1.155,43,9.48,8.21,AYV82542.1,34.9,1.2400000000000001e-27,111.0,2487770.0
k141_111436,1639,1.639,61,13.45,8.21,QDY52166.1,44.8,6.5200000000000005e-37,138.0,2596887.0
k141_106987,1827,1.827,68,14.99,8.21,SOB73946.1,29.4,9.37e-06,47.0,2023205.0
k141_26032,2014,2.014,75,16.54,8.21,QBK86013.1,27.5,1.17e-13,78.2,2506602.0
k141_23464,3735,3.735,139,30.65,8.21,ARF09430.1,37.7,2.37e-24,98.6,1977633.0
k141_41255,1181,1.181,44,9.7,8.21,QKF93652.1,28.5,1.29e-08,58.9,3070911.0
k141_104395,2874,2.874,107,23.59,8.21,QFG74153.1,23.1,2.47e-10,66.2,1737588.0
k141_116303,1128,1.128,42,9.26,8.21,YP_001427300.1,39.3,2.12e-18,85.1,411359.0
k141_157721,2605,2.605,97,21.39,8.21,QDY51828.1,36.1,1.76e-19,87.0,2596887.0
k141_88549,2068,2.068,77,16.98,8.21,ARF09969.1,46.0,1.14e-13,69.3,1977633.0
k141_4576,1585,1.585,59,13.01,8.21,QDY51705.1,38.1,1.19e-23,100.0,2596887.0
k141_68771,1772,1.772,66,14.55,8.21,QJX71132.1,30.3,1.54e-13,71.6,1477405.0
k141_22204,2311,2.311,86,18.96,8.21,YP_003969647.1,24.9,2.15e-16,85.9,693272.0
k141_86303,2364,2.364,88,19.4,8.21,QKF94107.1,43.1,3e-27,121.0,3070911.0
k141_181148,1826,1.826,68,14.99,8.21,BCU03253.1,25.9,1.72e-13,75.5,2823154.0
k141_61800,2176,2.176,81,17.86,8.21,WZH58786.1,36.1,6.68e-08,54.7,3129788.0
k141_177487,1691,1.691,63,13.89,8.21,QFG74153.1,25.9,4.7e-17,84.3,1737588.0
k141_178606,1047,1.047,39,8.6,8.21,QBK86945.1,48.9,2.11e-49,165.0,2506604.0
k141_47860,1317,1.317,49,10.8,8.2,QFG74015.1,28.5,9.63e-32,131.0,1737588.0
k141_27188,1103,1.103,41,9.04,8.2,YP_009665042.1,29.3,8.979999999999999e-23,100.0,373996.0
k141_90321,1532,1.532,57,12.57,8.2,QBZ81682.1,33.6,3.27e-11,62.8,2568002.0
k141_106107,1882,1.882,70,15.43,8.2,WLY67778.1,26.6,1.4899999999999998e-30,131.0,4932.0
k141_7371,1586,1.586,59,13.01,8.2,YP_009174129.1,31.7,1.11e-18,87.0,1586712.0
k141_137379,1641,1.641,61,13.45,8.2,AGE57609.1,23.7,2.95e-12,73.2,1278276.0
k141_10843,1076,1.076,40,8.82,8.2,QOR60282.1,30.0,6.35e-44,157.0,2530038.0
k141_29922,2233,2.233,83,18.3,8.2,QBK85273.1,28.0,2.75e-08,56.6,2506607.0
k141_179929,1237,1.237,46,10.14,8.2,BBI30359.1,27.6,1.32e-12,68.6,3114988.0
k141_149918,1855,1.855,69,15.21,8.2,QBK87586.1,35.1,2.4299999999999998e-60,211.0,2506605.0
k141_16230,1425,1.425,53,11.69,8.2,AMZ03137.1,50.0,1.65e-25,98.6,1835008.0
k141_15822,2204,2.204,82,18.08,8.2,QOI90509.1,29.0,8.1e-17,81.3,455367.0
k141_116209,4408,4.408,164,36.16,8.2,YP_009001498.1,30.0,5.02e-21,94.7,62099.0
k141_109959,2043,2.043,76,16.76,8.2,YP_009173394.1,31.9,2.1e-25,104.0,455364.0
k141_127553,2366,2.366,88,19.4,8.2,ABY48141.1,32.7,2.82e-76,256.0,3880.0
k141_61252,1183,1.183,44,9.7,8.2,QBK87125.1,31.3,7.95e-21,92.4,2506605.0
k141_1136,1721,1.721,64,14.11,8.2,ADX06521.1,30.8,3.09e-11,68.2,938083.0
k141_69858,1882,1.882,70,15.43,8.2,QBP06638.1,31.0,2e-27,115.0,880162.0
k141_12045,1049,1.049,39,8.6,8.2,AYV75207.1,33.7,9.15e-08,54.3,2487775.0
k141_91219,1049,1.049,39,8.6,8.2,CAD61259.1,56.0,6.52e-90,285.0,7955.0
k141_39269,1613,1.613,60,13.23,8.2,QBK87088.1,31.2,8.79e-14,77.4,2506604.0
k141_152172,1614,1.614,60,13.23,8.2,QKF94253.1,28.4,4.92e-13,70.9,3070911.0
k141_33387,3846,3.846,143,31.53,8.2,XDO02296.1,33.2,6.23e-33,125.0,3240092.0
k141_148344,1290,1.29,48,10.58,8.2,QBK86872.1,49.9,6.410000000000001e-122,366.0,2506604.0
k141_2588,1157,1.157,43,9.48,8.19,WLY67778.1,31.2,1.92e-26,115.0,4932.0
k141_77305,1238,1.238,46,10.14,8.19,AUF82142.1,43.1,1.1e-08,54.3,2060617.0
k141_129232,2289,2.289,85,18.74,8.19,AII17161.1,23.7,2.7e-08,57.0,1474867.0
k141_60344,3502,3.502,130,28.66,8.19,UXG17821.1,30.9,7.24e-13,68.2,137758.0
k141_154147,1911,1.911,71,15.66,8.19,QBK85775.1,37.7,1.12e-34,131.0,2506602.0
k141_171131,2880,2.88,107,23.59,8.19,AGE58651.1,34.2,4.11e-22,96.3,83442.0
k141_42317,2880,2.88,107,23.59,8.19,AYV82845.1,26.1,4.8700000000000005e-21,99.4,2487770.0
k141_142646,4010,4.01,149,32.85,8.19,QDH89777.1,31.8,8.28e-06,50.4,1955172.0
k141_163252,1077,1.077,40,8.82,8.19,QIG59637.1,24.4,6.49e-11,65.5,2704071.0
k141_27455,1104,1.104,41,9.04,8.19,AYV83454.1,48.1,4.15e-74,240.0,2487770.0
k141_2519,2610,2.61,97,21.39,8.19,AGE57679.1,32.6,8.86e-09,56.6,1278276.0
k141_50154,1831,1.831,68,14.99,8.19,QFG74616.1,24.8,1.09e-24,108.0,1737588.0
k141_50966,1023,1.023,38,8.38,8.19,AYV83625.1,26.8,5.07e-11,67.8,2487770.0
k141_131231,1615,1.615,60,13.23,8.19,AYV86640.1,32.0,2.02e-06,48.5,2487774.0
k141_71652,2368,2.368,88,19.4,8.19,BBI30181.1,40.4,3.69e-13,66.2,3114988.0
k141_177810,1723,1.723,64,14.11,8.19,QFG74701.1,28.0,3.14e-13,73.6,1737588.0
k141_84544,1211,1.211,45,9.92,8.19,AYV82542.1,35.6,5.59e-11,60.5,2487770.0
k141_58840,1238,1.238,46,10.14,8.19,AYV81789.1,28.8,1.99e-07,55.1,2487768.0
k141_123721,2855,2.855,106,23.37,8.19,QBK87483.1,54.9,1.57e-95,293.0,2506605.0
k141_55003,1830,1.83,68,14.99,8.19,QBK86777.1,25.5,7.65e-09,58.5,2506604.0
k141_12503,1132,1.132,42,9.26,8.18,ARF08154.1,27.0,8.16e-14,75.9,1977631.0
k141_63121,1644,1.644,61,13.45,8.18,QFG73957.1,36.0,5.02e-33,129.0,1737588.0
k141_129126,2589,2.589,96,21.17,8.18,NP_077550.1,31.4,1.36e-18,88.6,37665.0
k141_124533,1671,1.671,62,13.67,8.18,ARF11114.1,26.2,1.16e-11,70.1,1977638.0
